,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
1736786300000,9.0,11.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,9.0,9.0,307.0,2217.0,278.0,234.0,484.0,1197000.0,50.0,,,,,,,751.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786305000,9.0,18.0,0.0,9.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,9.0,3.0,207.0,2068.0,70.0,542.0,758.0,434.0,317.0,,,,,,,977.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786310000,1.0,10.0,0.0,2.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,9.0,1.0,240.0,454.0,561.0,470.0,503.0,3641.0,761.0,,,,,,,2048.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786315000,6.0,18.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,10.0,1.0,838.0,652.0,1425.0,540.0,1114.0,29647000.0,851.0,,,,,,,989.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786320000,2.0,14.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,9.0,2.0,530.0,25569000.0,1711.0,2908.0,27728000.0,9011.0,1027.0,,,,,,,1351.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786325000,9.0,19.0,0.0,10.0,0.0,12.0,3.0,,,,,,,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,9.0,9.0,18261000.0,69399000.0,26823000.0,24268000.0,44980000.0,23818000.0,45062000.0,,,,,,,1031.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786330000,9.0,19.0,0.0,13.0,0.0,12.0,0.0,,,,,,,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,9.0,9.0,2304000.0,69399000.0,24622000.0,24268000.0,2226000.0,23818000.0,2900000.0,,,,,,,1002.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786335000,8.0,19.0,0.0,13.0,0.0,17.0,0.0,,,,,,,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,10.0,0.0,52.0,1051.0,2012000.0,24268000.0,3899000.0,97645.0,132.0,,,,,,,1112.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786340000,1.0,12.0,0.0,1.0,0.0,3.0,0.0,,,,,,,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,9.0,3.0,25.0,653.0,326.0,1614.0,583.0,103668000.0,15626.0,,,,,,,1000.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786345000,3.0,16.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,9.0,3.0,661.0,1880.0,193.0,822.0,24272000.0,349.0,26828000.0,,,,,,,211.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786350000,1.0,11.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,9.0,1.0,906.0,874.0,953.0,1224.0,1112.0,463328.0,1042.0,,,,,,,1737.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786355000,9.0,14.0,0.0,0.0,12.0,4.0,13.0,,,,,,,3.0,0.0,0.0,14.0,1.0,0.0,0.0,1.0,0.0,1.0,,,,,,,0.0,9.0,9.0,70209000.0,879.0,449390.0,428218.0,20306000.0,28516000.0,609.0,,,,,,,19.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786360000,9.0,14.0,13.0,19.0,12.0,19.0,13.0,,,,,,,1.0,0.0,0.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,9.0,9.0,6309000.0,879.0,21334000.0,684.0,20306000.0,1533.0,609.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786365000,9.0,14.0,13.0,19.0,12.0,19.0,13.0,,,,,,,1.0,0.0,0.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,9.0,9.0,2304000.0,879.0,21334000.0,684.0,20306000.0,1533.0,609.0,,,,,,,1.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786370000,9.0,14.0,13.0,19.0,12.0,19.0,13.0,,,,,,,1.0,0.0,0.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,9.0,9.0,2304000.0,879.0,21334000.0,684.0,20306000.0,1533.0,609.0,,,,,,,1.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786375000,9.0,15.0,13.0,19.0,13.0,19.0,0.0,,,,,,,1.0,0.0,0.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,9.0,9.0,2304000.0,879.0,21334000.0,684.0,20306000.0,1533.0,19684000.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786380000,9.0,16.0,0.0,20.0,0.0,20.0,0.0,,,,,,,1.0,0.0,0.0,14.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,,,,0.0,9.0,9.0,2304000.0,879.0,13733000.0,684.0,3646000.0,1533.0,1608000.0,,,,,,,1.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786385000,9.0,16.0,0.0,20.0,0.0,20.0,0.0,,,,,,,1.0,0.0,0.0,14.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,,,,0.0,9.0,9.0,2304000.0,879.0,1119000.0,684.0,326000.0,1533.0,256000.0,,,,,,,2.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786390000,9.0,20.0,2.0,0.0,0.0,20.0,0.0,,,,,,,1.0,0.0,0.0,14.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,0.0,9.0,9.0,2304000.0,879.0,256000.0,26585000.0,391000.0,1533.0,433000.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786395000,9.0,19.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,0.0,9.0,9.0,2304000.0,8833354.0,256000.0,10912000.0,256000.0,7752000.0,256000.0,,,,,,,3.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786400000,9.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,9.0,9.0,16.0,894.0,27.0,889000.0,88.0,143.0,126.0,,,,,,,235.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786405000,1.0,13.0,0.0,2.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,9.0,1.0,122.0,115370000.0,357.0,1373.0,158.0,269.0,4411000.0,,,,,,,299.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786410000,1.0,19.0,0.0,3.0,12.0,11.0,5.0,,,,,,,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,9.0,1.0,69237000.0,2073.0,125.0,262.0,572.0,26828000.0,589.0,,,,,,,204.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786415000,1.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,10.0,1.0,731.0,1919.0,9648000.0,29462000.0,674.0,303.0,411.0,,,,,,,1072.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786420000,1.0,13.0,0.0,0.0,13.0,6.0,12.0,,,,,,,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1.0,0.0,1.0,,,,,,,0.0,9.0,6.0,161748000.0,54370000.0,24307000.0,24307000.0,21994000.0,16287000.0,134916.0,,,,,,,235.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786425000,9.0,14.0,15.0,17.0,15.0,16.0,15.0,,,,,,,1.0,0.0,0.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,9.0,9.0,16146000.0,54370000.0,125185.0,15707000.0,21994000.0,21994000.0,134916.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786430000,9.0,14.0,15.0,17.0,15.0,16.0,15.0,,,,,,,1.0,0.0,0.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,9.0,9.0,2304000.0,54370000.0,125185.0,15707000.0,21994000.0,21994000.0,134916.0,,,,,,,1.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786435000,9.0,20.0,15.0,17.0,0.0,17.0,0.0,,,,,,,1.0,0.0,0.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,9.0,9.0,2304000.0,54370000.0,125185.0,15707000.0,6491000.0,21994000.0,9751000.0,,,,,,,1.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786440000,1.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,0.0,9.0,3.0,13.0,26828000.0,4827000.0,5575000.0,4725000.0,3698000.0,6648000.0,,,,,,,374.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786445000,9.0,11.0,1.0,2.0,9.0,0.0,9.0,,,,,,,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,9.0,9.0,32931000.0,29194000.0,463.0,7961000.0,11625000.0,7842000.0,15200000.0,,,,,,,409.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786450000,1.0,14.0,0.0,5.0,1.0,0.0,1.0,,,,,,,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,9.0,1.0,52227000.0,1985.0,67488000.0,42874.0,254.0,18303000.0,319.0,,,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786455000,1.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,5.0,1.0,5.0,305.0,1158.0,994.0,6641.0,195.0,635.0,,,,,,,374.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786460000,1.0,11.0,3.0,4.0,0.0,0.0,2.0,,,,,,,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,9.0,1.0,774.0,2411.0,212.0,384.0,306.0,26828000.0,590.0,,,,,,,833.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786465000,1.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,3.0,1.0,437.0,53646000.0,1038.0,878.0,463328.0,463328.0,724.0,,,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786470000,0.0,2.0,0.0,0.0,2.0,0.0,2.0,,,,,,,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,,,,,,,0.0,0.0,0.0,76.0,24047000.0,403.0,200.0,16023000.0,19868000.0,16014000.0,,,,,,,1.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786475000,0.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,76.0,24047000.0,14896000.0,16018000.0,16023000.0,16019000.0,16014000.0,,,,,,,2.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786480000,0.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,76.0,24047000.0,14896000.0,16018000.0,16023000.0,16019000.0,16014000.0,,,,,,,1.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786485000,0.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,76.0,24047000.0,14896000.0,16018000.0,16023000.0,16019000.0,16014000.0,,,,,,,1.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786490000,0.0,2.0,2.0,2.0,0.0,2.0,0.0,,,,,,,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,0.0,0.0,0.0,76.0,24047000.0,14896000.0,16018000.0,6127000.0,16019000.0,5941000.0,,,,,,,277.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786495000,,,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,4599000.0,10829000.0,,8023000.0,,,,,,,,,,
1736786525000,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786530000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786535000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786540000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786545000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786550000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16260000.0,0.0,12041000.0,0.0,0.0,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786555000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1328000.0,0.0,982000.0,0.0,0.0,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786560000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256000.0,0.0,256000.0,0.0,0.0,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786565000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256000.0,0.0,256000.0,0.0,0.0,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786570000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,21956000.0,0.0,3619000.0,256000.0,0.0,256000.0,0.0,0.0,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786575000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,1983000.0,0.0,292000.0,256000.0,3619000.0,256000.0,0.0,8067000.0,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786580000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,27435.0,0.0,256000.0,6605000.0,256000.0,256000.0,292000.0,256000.0,0.0,657000.0,,,,6403.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786585000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,3385.0,8919000.0,256000.0,537000.0,256000.0,256000.0,256000.0,256000.0,6604000.0,256000.0,,,,1486.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786590000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,4409.0,808000.0,1384.0,256000.0,256000.0,256000.0,256000.0,256000.0,609000.0,737.0,,,,1196000.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786595000,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,7.0,711.0,590.0,283000.0,286.0,400.0,42.0,512000.0,93.0,303000.0,312000.0,,,,877.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786600000,10.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,10.0,10.0,218.0,311.0,65.0,135.0,361000.0,628.0,512000.0,256000.0,1638000.0,231.0,,,,829.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786605000,8.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,9.0,8.0,109.0,290.0,395.0,1671.0,1187000.0,235.0,145.0,120.0,239.0,474.0,,,,95.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786610000,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,2.0,68.0,1380.0,893.0,1375.0,342.0,492.0,266.0,2709000.0,5595000.0,421.0,,,,579.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786615000,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1274.0,10037000.0,13437000.0,1313.0,1622.0,568.0,426.0,462.0,526.0,588.0,,,,1129.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786620000,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,472.0,20547000.0,1264.0,531.0,830.0,653.0,25512.0,41119.0,1079.0,1054.0,,,,1814.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786625000,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,2.0,84.0,13556000.0,1000.0,787.0,19291000.0,1187.0,1198.0,1079.0,11880000.0,961.0,,,,1285.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786630000,9.0,21.0,0.0,9.0,8.0,0.0,0.0,0.0,8.0,0.0,,,,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,2.0,9.0,218205000.0,34062000.0,11219000.0,858.0,1225.0,14170000.0,1013.0,973.0,2376.0,18468000.0,,,,45.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786635000,9.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,9.0,9.0,21798000.0,34062000.0,1011000.0,14871000.0,4474000.0,1157000.0,8706000.0,6894000.0,1342.0,1508000.0,,,,409.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786640000,9.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,8.0,39.0,744.0,56.0,305.0,58.0,2314000.0,83.0,22.0,846.0,4227000.0,,,,12942.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786645000,9.0,6.0,19.0,14.0,19.0,0.0,17.0,19.0,14.0,0.0,,,,1.0,0.0,0.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,0.0,9.0,9.0,3861000.0,535055.0,56.0,10182000.0,223.0,26.0,56.0,250.0,10768000.0,41880000.0,,,,2.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786650000,10.0,7.0,0.0,17.0,19.0,0.0,0.0,19.0,17.0,0.0,,,,2.0,0.0,0.0,25.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,0.0,10.0,10.0,2560000.0,535055.0,594.0,10182000.0,223.0,25.0,1856000.0,250.0,10768000.0,118.0,,,,3.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786655000,9.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,21.0,0.0,,,,1.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,9.0,9.0,3816000.0,535055.0,2299000.0,101.0,265.0,519000.0,49.0,252.0,10768000.0,752000.0,,,,9.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786660000,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,9.0,9.0,24.0,999.0,3980000.0,340.0,978000.0,32.0,300000.0,1772000.0,433.0,34.0,,,,12.0,-9.223372036854775e+18,-9.223372036854775e+18
1736786665000,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,9.0,1.0,4.0,96236.0,5378000.0,22512000.0,547.0,1215.0,17.0,59.0,655.0,2263000.0,,,,241.0,-9.223372036854775e+18,-9.223372036854775e+18
