Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 1)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 2)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 3)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 4)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 5)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 6)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 7)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 8)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 9)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 10)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 11)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 1)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 2)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 3)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 4)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 5)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 6)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 7)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 8)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 9)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 10)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 11)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 1)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 2)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
115,1357.25,1588.8833333333,1387.2833333332999,,,,,,,,,,834.0,427.0,422.0,,,,,,,,,,521.0,573.0,6606761.0,4632.0,3
120,1752.2666666666,1887.9166666666,1792.8166666666,,,,,,,,,,867.0,486.0,435.0,,,,,,,,,,576.0,630.0,8768740.0,4507.0,3
125,1910.75,1887.9166666666,1881.85,,,,,,,,,,942.0,566.0,500.0,,,,,,,,,,631.0,690.0,8768740.0,4507.0,3
130,1909.1166666666,1877.9833333333,1880.0833333333,,,,,,,,,,1000.0,631.0,578.0,,,,,,,,,,715.0,773.0,8768740.0,4507.0,3
135,1886.8666666666,1806.6333333333,1852.85,,,,,,,,,,1000.0,683.0,636.0,,,,,,,,,,783.0,842.0,8768740.0,4507.0,3
140,1764.7333333333,1649.9833333333,1794.8333333333,,,,,,,,,,1000.0,719.0,654.0,,,,,,,,,,836.0,893.0,8768740.0,4507.0,3
145,1746.5166666666,1483.9833333333,1740.8,,,,,,,,,,1000.0,766.0,695.0,,,,,,,,,,1000.0,1000.0,8768740.0,4507.0,3
150,1807.5833333333,1483.9833333333,1758.5833333333,,,,,,,,,,940.0,766.0,631.0,,,,,,,,,,1000.0,1000.0,8768740.0,4507.0,3
155,1968.9166666666,1857.2666666666,1919.15,,,,,,,,,,881.0,782.0,554.0,,,,,,,,,,1000.0,1000.0,16670478.0,34441.0,3
160,1820.65,1622.3666666666,1744.6833333333,,,,,,,,,,881.0,821.0,586.0,,,,,,,,,,1000.0,1000.0,16670478.0,34441.0,3
165,1722.3833333333,1680.7666666666,1667.0833333333,,,,,,,,,,849.0,874.0,587.0,,,,,,,,,,1000.0,1000.0,19117840.0,11590.0,3
170,1840.35,1855.7,1793.15,,,,,,,,,,839.0,877.0,582.0,,,,,,,,,,1000.0,1000.0,4979154.0,2899.0,3
175,2002.8,1983.7166666665998,1962.8,,,,,,,,,,839.0,901.0,600.0,,,,,,,,,,1000.0,1000.0,6792669.0,2998.0,3
180,2011.1,2117.55,1983.9,,,,,,,,,,839.0,903.0,628.0,,,,,,,,,,1000.0,1000.0,9006248.0,3338.0,3
185,2366.7333333333004,2376.9666666666,2334.65,,,,,,,,,,839.0,881.0,599.0,,,,,,,,,,1000.0,1000.0,11323137.0,2971.0,3
190,2418.55,2472.2166666666,2356.15,,,,,,,,,,839.0,879.0,599.0,,,,,,,,,,1000.0,1000.0,11323137.0,2971.0,3
195,2530.4833333333004,2659.85,2550.6166666666,,,,,,,,,,839.0,842.0,565.0,,,,,,,,,,1000.0,1000.0,17184071.0,12136.0,3
200,2719.4833333333004,2686.5166666666,2586.05,,,,,,,,,,839.0,842.0,585.0,,,,,,,,,,1000.0,1000.0,17184071.0,12136.0,3
205,2643.5333333333,2810.6666666666,2583.5166666666,,,,,,,,,,839.0,813.0,579.0,,,,,,,,,,953.0,982.0,17184071.0,12136.0,3
210,2576.9,,2516.3,,,,,,,,,,899.0,,658.0,,,,,,,,,,875.0,898.0,,,2
215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
250,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,-1.0,2
255,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,-1.0,6
260,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,-1.0,6
265,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,-1.0,6
270,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,-1.0,6
275,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,-1.0,6
280,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,-1.0,6
285,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,-1.0,6
290,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1000.0,,,1000.0,,,,,,,,,0.0,0.0,-1.0,-1.0,6
295,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,971.0,1000.0,,979.0,,,,,,,,,0.0,0.0,-1.0,-1.0,6
300,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,862.0,959.0,1000.0,879.0,1000.0,1000.0,,,,,,,0.0,0.0,-1.0,-1.0,6
305,17.333333333333,32.666666666666,0.866666666666,38.1666666667,0.0,0.633333333333,,,,,,,811.0,891.0,906.0,827.0,1000.0,922.0,,,,,,,0.0,0.0,-1.0,-1.0,6
310,114.3333333333,133.0833333333,54.0666666667,124.9166666666,40.2833333333,54.7,,,,,,,826.0,875.0,840.0,836.0,956.0,853.0,,,,,,,0.0,0.0,-1.0,-1.0,6
315,248.0166666666,284.9333333333,168.0666666666,306.4833333333,151.7833333333,171.4,,,,,,,832.0,850.0,783.0,820.0,956.0,792.0,,,,,,,6.0,0.0,2817168.0,2508.0,6
320,383.9,448.75,323.9833333333,453.0166666666,318.6166666666,325.3,,,,,,,832.0,799.0,713.0,764.0,937.0,723.0,,,,,,,8.0,0.0,4201789.0,3440.0,6
325,488.58333333329995,489.18333333329997,469.1166666666,488.1666666666,472.4666666666,473.7666666666,,,,,,,832.0,778.0,647.0,747.0,879.0,674.0,,,,,,,24.0,18.0,6003990.0,4190.0,6
330,617.5666666666,518.15,537.9166666666,518.6833333333,483.3666666666,557.2,,,,,,,832.0,778.0,637.0,747.0,874.0,638.0,,,,,,,105.0,98.0,6003990.0,4190.0,6
335,666.5,619.8333333333,663.4666666666,626.9833333332999,544.95,666.8166666666,,,,,,,832.0,778.0,603.0,747.0,874.0,599.0,,,,,,,180.0,168.0,7679212.0,9892.0,6
340,785.7,619.8333333333,759.3333333333,626.9833333332999,624.4166666665999,763.5333333333,,,,,,,780.0,778.0,533.0,747.0,874.0,529.0,,,,,,,251.0,225.0,7679212.0,9892.0,6
345,953.9833333332999,980.4666666666,781.5166666665999,986.6666666665999,636.6333333333,788.55,,,,,,,738.0,777.0,451.0,717.0,874.0,446.0,,,,,,,351.0,317.0,12596992.0,12656.0,6
350,1128.3666666666,1165.0,1019.9166666665999,1162.25,1015.5833333333,1025.4,,,,,,,735.0,716.0,387.0,658.0,838.0,386.0,,,,,,,390.0,337.0,16537317.0,3275.0,6
355,1302.8166666666,1340.65,1131.9833333333,1333.6666666666,1152.8333333333,1126.0333333332999,,,,,,,752.0,648.0,368.0,611.0,775.0,368.0,,,,,,,460.0,386.0,17066577.0,6142.0,6
360,1376.7,1428.1833333333,1312.95,1422.4333333333,1323.65,1302.4833333333,,,,,,,836.0,651.0,332.0,657.0,725.0,337.0,,,,,,,538.0,431.0,8354045.0,2312.0,6
365,1596.75,1659.8333333333,1424.6666666666,1647.1166666666,1420.6833333333,1428.35,,,,,,,887.0,663.0,347.0,665.0,672.0,336.0,,,,,,,647.0,479.0,12960263.0,7198.0,6
370,1775.65,1854.35,1641.5166666666,1868.0333333332999,1663.5166666666,1649.2166666665998,,,,,,,885.0,634.0,357.0,625.0,667.0,346.0,,,,,,,668.0,480.0,15652863.0,3598.0,6
375,1937.3166666666,2030.8166666666,1824.3333333333,2006.3,1854.0166666666,1830.15,,,,,,,892.0,613.0,368.0,586.0,620.0,360.0,,,,,,,665.0,480.0,18648253.0,5503.0,6
380,2118.9833333333,2010.4166666666,2007.3166666666,1994.65,2032.5333333332999,2012.5666666666,,,,,,,892.0,635.0,383.0,617.0,581.0,377.0,,,,,,,685.0,493.0,17884053.0,3342.0,6
385,2098.1666666666,2205.3166666665998,2004.4,2197.3166666665998,1961.0166666666,2007.6,,,,,,,892.0,619.0,443.0,591.0,626.0,420.0,,,,,,,752.0,563.0,17884053.0,3342.0,6
390,2176.4,2290.1333333333,2135.6333333333,2274.9333333332997,2223.3666666666,2124.4,,,,,,,886.0,582.0,395.0,558.0,576.0,393.0,,,,,,,702.0,507.0,23954857.0,7596.0,6
395,2127.4666666666,2195.8166666665998,2046.9166666666,2192.0333333333,2231.9666666666,2043.9666666665998,,,,,,,886.0,582.0,415.0,558.0,554.0,417.0,,,,,,,711.0,520.0,23954857.0,7596.0,6
400,2114.25,2325.5166666666,1958.3166666666,2301.1833333332997,2218.9333333332997,1955.4,,,,,,,938.0,542.0,486.0,516.0,537.0,487.0,,,,,,,804.0,618.0,33489839.0,12359.0,6
405,2092.1,2121.4666666666,2091.0333333333,2106.8666666666,2304.8333333333,2083.7166666666,,,,,,,979.0,496.0,546.0,493.0,495.0,544.0,,,,,,,783.0,594.0,9662314.0,4962.0,6
410,2092.9166666666,2193.2833333333,2049.2166666666,2196.85,2108.1166666666,2045.8833333333,,,,,,,978.0,494.0,550.0,494.0,473.0,543.0,,,,,,,775.0,585.0,11582231.0,2501.0,6
415,2286.9166666666,2308.25,2204.9666666666,2310.0166666666,2234.05,2207.4166666666,,,,,,,980.0,508.0,504.0,506.0,472.0,498.0,,,,,,,769.0,536.0,16597522.0,3837.0,6
420,2502.6666666666,2490.1666666666,2316.8333333333003,2478.7666666666,2319.5166666666,2304.0333333333,,,,,,,973.0,486.0,488.0,507.0,470.0,485.0,,,,,,,691.0,491.0,9443415.0,2204.0,6
425,2290.7833333333,2438.1333333333,2361.2,2451.7166666666,2461.9166666666,2354.5333333333,,,,,,,976.0,508.0,518.0,520.0,490.0,519.0,,,,,,,630.0,492.0,12100045.0,3026.0,6
430,2415.9333333333,2465.85,2371.7166666666,2441.1833333333,2429.7833333333,2368.45,,,,,,,980.0,499.0,525.0,507.0,497.0,530.0,,,,,,,656.0,511.0,18033068.0,6980.0,6
435,2411.2,2411.2666666666,2381.4166666666,2402.95,2439.85,2370.5166666666,,,,,,,982.0,493.0,533.0,499.0,491.0,542.0,,,,,,,674.0,511.0,22285434.0,4826.0,6
440,2477.8166666665998,2563.2666666666,2337.4333333333,2552.6833333333,2375.6333333333,2329.95,,,,,,,979.0,472.0,524.0,476.0,491.0,532.0,,,,,,,660.0,498.0,17159993.0,3306.0,6
445,2417.5666666665998,2563.2666666666,2379.5833333333003,2491.1166666666,2540.75,2368.7333333333004,,,,,,,979.0,472.0,498.0,503.0,468.0,505.0,,,,,,,641.0,452.0,17159993.0,3306.0,6
450,2557.0166666666,2671.9166666666,2404.3166666665998,2663.3666666666,2459.25,2399.5,,,,,,,985.0,464.0,521.0,473.0,484.0,530.0,,,,,,,667.0,448.0,22909923.0,8494.0,6
455,2878.5666666665998,2671.9166666666,2682.75,2977.05,2703.75,2677.65,,,,,,,983.0,464.0,479.0,410.0,450.0,491.0,,,,,,,596.0,365.0,18187532.0,2743.0,6
460,3055.5,2976.8166666665998,2947.7333333333004,3027.0333333333,2948.4333333333,2935.9333333333,,,,,,,980.0,404.0,430.0,413.0,410.0,440.0,,,,,,,456.0,212.0,21234842.0,3396.0,6
465,2909.3666666666,2877.9,2910.25,2861.6666666666,2985.2833333333,2901.1333333333,,,,,,,980.0,404.0,431.0,466.0,418.0,443.0,,,,,,,460.0,227.0,21234842.0,3396.0,6
470,2734.1666666666,2877.9,2713.6666666666,2596.5166666666,2803.05,2702.1166666666,,,,,,,985.0,451.0,490.0,524.0,476.0,505.0,,,,,,,513.0,299.0,21234842.0,3396.0,6
475,2431.2666666666,2621.55,2542.6666666666,2519.5833333333003,2632.05,2536.0166666666,,,,,,,985.0,513.0,550.0,555.0,534.0,555.0,,,,,,,693.0,521.0,21234842.0,3396.0,6
480,2314.1,2483.1,2367.4666666666,2405.4833333333004,2501.5833333333003,2380.2333333333004,,,,,,,993.0,569.0,571.0,539.0,551.0,567.0,,,,,,,768.0,571.0,36075767.0,17392.0,6
485,2547.8833333333,2411.0833333333003,2377.0166666666,2419.45,2397.6166666666,2378.3833333333,,,,,,,993.0,560.0,554.0,517.0,521.0,548.0,,,,,,,788.0,531.0,5962704.0,2098.0,6
490,2554.4333333333,2428.8666666666,2375.4666666666,2523.0833333333003,2431.25,2369.0833333333003,,,,,,,982.0,530.0,549.0,525.0,507.0,539.0,,,,,,,749.0,511.0,10465185.0,2744.0,6
495,2673.0166666666,2512.3666666666,2447.7833333333,2631.3833333333,2505.9833333333004,2438.3166666665998,,,,,,,980.0,539.0,559.0,536.0,520.0,544.0,,,,,,,746.0,511.0,13847494.0,4165.0,6
500,2472.7833333333,2603.7666666666,2566.7833333333,2551.9666666666,2667.7166666666,2557.2833333333,,,,,,,981.0,550.0,570.0,561.0,531.0,559.0,,,,,,,778.0,534.0,13517099.0,2519.0,6
505,2769.6,2563.0666666665998,2483.4166666666,2646.35,2540.4833333333004,2478.25,,,,,,,981.0,585.0,581.0,523.0,537.0,569.0,,,,,,,792.0,556.0,20223822.0,7611.0,6
510,2478.4,2660.0,2525.4666666666,2365.9666666666,2621.45,2509.0833333333003,,,,,,,976.0,551.0,574.0,583.0,528.0,567.0,,,,,,,736.0,536.0,20223822.0,7611.0,6
515,2156.85,2379.35,2210.2,,2306.7666666666,2201.75,,,,,,,964.0,607.0,630.0,,585.0,620.0,,,,,,,723.0,536.0,20223822.0,7611.0,5
520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
555,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,-1.0,-1.0,2
560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,-1.0,-1.0,9
565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,-1.0,-1.0,9
570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,-1.0,-1.0,9
575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,-1.0,-1.0,9
580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,-1.0,-1.0,9
585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,-1.0,-1.0,9
590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,-1.0,-1.0,9
595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1000.0,,1000.0,,,,,,,0.0,0.0,-1.0,-1.0,9
600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1000.0,,1000.0,916.0,,1000.0,,,,,,,0.0,0.0,-1.0,-1.0,9
605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,904.0,1000.0,937.0,813.0,1000.0,956.0,,964.0,1000.0,,,,0.0,0.0,-1.0,-1.0,9
610,0.483333333333,23.133333333333,11.866666666666,17.366666666666,0.0,0.0,0.0,23.366666666666,0.21666666666666,,,,821.0,990.0,858.0,751.0,991.0,846.0,983.0,876.0,943.0,,,,0.0,0.0,-1.0,-1.0,9
615,39.4333333333,96.0,78.75,88.3833333333,86.8333333333,19.15,32.15,97.4333333333,33.5666666667,,,,811.0,945.0,842.0,755.0,924.0,767.0,902.0,825.0,870.0,,,,0.0,1.0,-1.0,-1.0,9
620,154.3833333333,190.4333333333,192.85,188.25,193.2166666666,96.2833333333,128.6833333333,198.7833333333,138.4833333333,,,,799.0,902.0,838.0,754.0,855.0,725.0,855.0,766.0,804.0,,,,0.0,1.0,3870922.0,1993.0,9
625,242.6333333333,279.2333333333,275.8666666666,274.15,275.7833333333,205.5166666666,223.7,274.8333333333,227.1,,,,788.0,839.0,791.0,703.0,785.0,675.0,780.0,691.0,729.0,,,,0.0,1.0,6050139.0,2570.0,9
630,324.4833333333,378.33333333329995,361.18333333329997,368.0333333333,360.9666666666,282.2333333333,304.2833333333,371.88333333329996,304.3166666666,,,,771.0,767.0,716.0,631.0,707.0,600.0,704.0,615.0,655.0,,,,0.0,1.0,5833466.0,2180.0,9
635,411.7666666666,488.93333333329997,507.8166666666,485.7666666666,506.43333333329997,380.2833333333,403.8,479.43333333329997,409.4,,,,755.0,724.0,655.0,578.0,648.0,525.0,634.0,565.0,583.0,,,,0.0,1.0,7544056.0,2160.0,9
640,507.1,488.93333333329997,507.8166666666,485.7666666666,615.3166666666,492.7833333333,505.25,603.1666666665999,488.1166666666,,,,747.0,724.0,655.0,578.0,594.0,471.0,594.0,508.0,549.0,,,,15.0,11.0,7544056.0,2160.0,9
645,636.85,710.65,584.85,552.7166666666,703.35,617.1,632.4166666665999,702.5666666666,613.5,,,,715.0,716.0,654.0,578.0,515.0,408.0,562.0,427.0,508.0,,,,90.0,96.0,7544056.0,2160.0,9
650,818.1166666665999,929.1333333333,932.5166666665999,902.5333333333,929.7,710.9166666665999,771.0666666666,913.3166666666,779.9666666666,,,,672.0,679.0,632.0,577.0,450.0,327.0,483.0,367.0,433.0,,,,158.0,156.0,18751085.0,3914.0,9
655,1012.2333333332999,1156.4166666666,1153.1666666666,1121.1333333333,1143.1,926.0833333333,989.15,1137.4333333333,971.3833333333,,,,659.0,625.0,570.0,526.0,383.0,270.0,423.0,301.0,370.0,,,,158.0,160.0,12917428.0,3053.0,9
660,1239.2666666666,1280.7833333332999,1240.5166666666,1181.05,1324.2833333332999,1147.8666666666,1221.0833333333,1275.5833333333,1195.1666666666,,,,658.0,610.0,549.0,567.0,355.0,206.0,360.0,264.0,311.0,,,,158.0,160.0,16025587.0,3134.0,9
665,1300.3166666666,1431.8333333333,1487.1,1419.2666666666,1481.0666666666,1201.65,1372.5833333333,1410.75,1356.45,,,,730.0,572.0,558.0,621.0,297.0,218.0,329.0,246.0,272.0,,,,202.0,203.0,22436017.0,6458.0,9
670,1455.9166666666,1408.7,1475.2333333333,1401.9,1565.75,1440.2166666665998,1477.2,1469.25,1433.7833333332999,,,,808.0,581.0,629.0,688.0,290.0,274.0,312.0,280.0,295.0,,,,233.0,240.0,22436017.0,6458.0,9
675,1509.8666666666,1384.3833333333,1535.3833333333,1454.7333333333,1599.4,1503.3,1555.4833333333,1530.0,1520.2,,,,831.0,623.0,656.0,705.0,307.0,348.0,343.0,285.0,312.0,,,,331.0,341.0,22436017.0,6458.0,9
680,1514.4166666666,1663.5,1690.0166666666,1633.6166666666,1678.4,1548.7,1605.65,1627.5,1544.5666666666,,,,859.0,659.0,621.0,672.0,319.0,356.0,360.0,293.0,343.0,,,,349.0,385.0,31485271.0,13435.0,9
685,1761.45,1747.2833333332999,1825.1166666666,1729.8166666666,1815.85,1648.1333333333,1728.8166666666,1716.9833333333,1684.2,,,,854.0,685.0,622.0,682.0,343.0,362.0,371.0,335.0,355.0,,,,367.0,395.0,19345790.0,3916.0,9
