Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 1)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 2)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 3)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 4)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 5)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 6)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 7)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 1)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 2)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 3)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 4)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 5)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 6)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 7)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 2)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 1)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
125,25029.78333333,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,8044148.0,977.0,1
130,20663.35,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,20779753.0,656.0,1
135,24856.7,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,11591499.0,656.0,1
140,26355.266666659998,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,11591499.0,1141.0,1
145,22848.816666659997,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,22597542.0,1141.0,1
150,25131.9,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,22597542.0,654.0,1
155,25131.9,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,16900181.0,853.0,1
160,26913.883333330003,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,18789728.0,853.0,1
165,29867.6,,,,,,,,999.0,,,,,,,,1000.0,1000.0,18789728.0,749.0,1
170,28337.46666666,,,,,,,,999.0,,,,,,,,1000.0,1000.0,6421347.0,891.0,1
175,23766.23333333,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,14760840.0,2135.0,1
180,23664.46666666,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,11829575.0,1061.0,1
185,26380.73333333,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,21718459.0,1061.0,1
190,30760.96666666,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,21718459.0,1398.0,1
195,26567.61666666,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,30788920.0,1213.0,1
200,27369.73333333,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,23548128.0,1213.0,1
205,30374.11666666,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,23548128.0,1153.0,1
210,25147.333333330003,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,22951961.0,1202.0,1
215,28523.633333330003,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,19486363.0,1202.0,1
220,29145.083333330003,,,,,,,,999.0,,,,,,,,1000.0,1000.0,19486363.0,1322.0,1
225,25014.566666659997,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,22923907.0,1322.0,1
230,30361.35,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,22923907.0,1322.0,1
235,29501.583333330003,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,22923907.0,3901.0,1
240,27404.066666659997,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,21860675.0,620.0,1
245,23065.683333330002,,,,,,,,1000.0,,,,,,,,1000.0,1000.0,5816319.0,,1
250,23048.0,,,,,,,,1000.0,,,,,,,,,,,,1
255,,,,,,,,,,,,,,,,,,,,,0
275,,0.0,,,,,,,,1000.0,,,,,,,,,-1.0,-1.0,1
280,0.0,0.0,,,,,,,1000.0,1000.0,,,,,,,0.0,0.0,-1.0,2175.0,2
285,0.0,743.5333333333,,,,,,,1000.0,0.0,,,,,,,0.0,0.0,1835798.0,2067.0,2
290,1047.1,2447.85,,,,,,,727.0,0.0,,,,,,,0.0,163.0,7794875.0,1234.0,2
295,4134.78333333,4412.43333333,,,,,,,864.0,242.0,,,,,,,241.0,420.0,21284024.0,4265.0,2
300,5332.66666667,7274.16666666,,,,,,,909.0,354.0,,,,,,,453.0,573.0,18222353.0,760.0,2
305,7385.11666666,9110.0,,,,,,,932.0,432.0,,,,,,,522.0,627.0,21166121.0,4088.0,2
310,10260.01666666,10215.63333333,,,,,,,942.0,516.0,,,,,,,678.0,763.0,30885181.0,665.0,2
315,10871.48333333,11581.71666666,,,,,,,952.0,559.0,,,,,,,745.0,823.0,7087061.0,4319.0,2
320,12957.3,16132.93333333,,,,,,,959.0,559.0,,,,,,,747.0,816.0,22140590.0,800.0,2
325,16193.05,17506.13333333,,,,,,,959.0,584.0,,,,,,,741.0,798.0,24637356.0,650.0,2
330,19110.3,19027.68333333,,,,,,,962.0,617.0,,,,,,,771.0,832.0,11071967.0,650.0,2
335,19471.46666666,22028.88333333,,,,,,,966.0,616.0,,,,,,,805.0,859.0,11071967.0,716.0,2
340,22125.85,22832.4,,,,,,,966.0,635.0,,,,,,,785.0,837.0,23040771.0,498.0,2
345,24477.41666666,24444.46666666,,,,,,,967.0,726.0,,,,,,,816.0,867.0,11346086.0,498.0,2
350,24276.01666666,25222.05,,,,,,,989.0,765.0,,,,,,,890.0,930.0,11346086.0,992.0,2
355,23679.23333333,23894.7,,,,,,,986.0,776.0,,,,,,,981.0,1000.0,26135777.0,665.0,2
360,24576.28333333,23591.66666666,,,,,,,986.0,779.0,,,,,,,1000.0,1000.0,13077735.0,665.0,2
365,23504.36666666,24558.38333333,,,,,,,986.0,777.0,,,,,,,1000.0,1000.0,13077735.0,967.0,2
370,23591.21666666,23917.8,,,,,,,984.0,778.0,,,,,,,1000.0,1000.0,32556580.0,2964.0,2
375,25477.98333333,24985.88333333,,,,,,,983.0,776.0,,,,,,,1000.0,1000.0,38425287.0,1387.0,2
380,23769.05,21147.33333333,,,,,,,983.0,808.0,,,,,,,1000.0,1000.0,13903659.0,1003.0,2
385,22562.91666666,24191.26666666,,,,,,,985.0,802.0,,,,,,,1000.0,1000.0,40214295.0,1003.0,2
390,22770.95,25700.91666666,,,,,,,986.0,792.0,,,,,,,1000.0,1000.0,40214295.0,650.0,2
395,25466.53333333,23303.66666666,,,,,,,982.0,819.0,,,,,,,1000.0,1000.0,11033806.0,970.0,2
400,24654.05,24820.633333330003,,,,,,,983.0,811.0,,,,,,,1000.0,1000.0,28783281.0,970.0,2
405,23384.16666666,25273.05,,,,,,,984.0,812.0,,,,,,,1000.0,1000.0,28783281.0,672.0,2
410,25347.28333333,23403.78333333,,,,,,,984.0,831.0,,,,,,,1000.0,1000.0,16396629.0,1797.0,2
415,25278.85,24856.633333330003,,,,,,,986.0,820.0,,,,,,,1000.0,1000.0,21927991.0,4665.0,2
420,23490.433333330002,25082.05,,,,,,,987.0,825.0,,,,,,,1000.0,1000.0,31744743.0,1155.0,2
425,25305.25,23508.1,,,,,,,986.0,837.0,,,,,,,1000.0,1000.0,34545341.0,527.0,2
430,25252.183333330002,24712.0,,,,,,,988.0,824.0,,,,,,,1000.0,1000.0,17451163.0,3465.0,2
435,23216.75,25249.75,,,,,,,990.0,826.0,,,,,,,1000.0,1000.0,27705516.0,1365.0,2
440,25331.7,26506.28333333,,,,,,,987.0,818.0,,,,,,,1000.0,1000.0,35705493.0,2807.0,2
445,26471.883333330003,23206.266666659998,,,,,,,986.0,834.0,,,,,,,1000.0,1000.0,17479584.0,775.0,2
450,24051.3,21997.45,,,,,,,987.0,836.0,,,,,,,1000.0,1000.0,30122540.0,2266.0,2
455,22639.43333333,25420.3,,,,,,,989.0,816.0,,,,,,,1000.0,1000.0,28397329.0,2266.0,2
460,24309.85,26033.016666659998,,,,,,,986.0,814.0,,,,,,,1000.0,984.0,28397329.0,453.0,2
465,26162.7,23848.9,,,,,,,984.0,826.0,,,,,,,1000.0,1000.0,19402609.0,1038.0,2
470,26246.28333333,25764.316666659997,,,,,,,982.0,815.0,,,,,,,1000.0,957.0,33974364.0,1038.0,2
475,24073.45,26638.3,,,,,,,983.0,803.0,,,,,,,996.0,943.0,33974364.0,510.0,2
480,26770.816666659997,24512.766666659998,,,,,,,982.0,813.0,,,,,,,1000.0,997.0,21653803.0,1297.0,2
485,26814.48333333,25488.8,,,,,,,983.0,812.0,,,,,,,1000.0,1000.0,38551328.0,1297.0,2
490,24196.1,26701.03333333,,,,,,,984.0,809.0,,,,,,,1000.0,1000.0,38551328.0,700.0,2
495,26370.96666666,24809.183333330002,,,,,,,981.0,808.0,,,,,,,973.0,997.0,27263964.0,2240.0,2
500,26583.25,24477.266666659998,,,,,,,982.0,808.0,,,,,,,1000.0,1000.0,33852687.0,5865.0,2
505,23916.6,26471.883333330003,,,,,,,984.0,791.0,,,,,,,985.0,1000.0,38004032.0,555.0,2
510,25841.85,25860.11666666,,,,,,,981.0,794.0,,,,,,,962.0,989.0,11080875.0,892.0,2
515,27342.266666659998,23752.883333330003,,,,,,,981.0,808.0,,,,,,,989.0,1000.0,24768437.0,713.0,2
520,24378.183333330002,22250.33333333,,,,,,,984.0,816.0,,,,,,,1000.0,1000.0,10864921.0,,2
525,22595.5,25417.333333330003,,,,,,,987.0,797.0,,,,,,,1000.0,1000.0,,,2
530,,,,,,,,,,,,,,,,,,,,,0
550,,0.0,0.0,,,,,,,1000.0,1000.0,,,,,,,,-1.0,-1.0,2
555,0.0,0.0,0.0,,,,,,1000.0,1000.0,1000.0,,,,,,0.0,0.0,-1.0,986.0,3
560,0.0,2769.95,3167.3333333333,,,,,,1000.0,79.0,765.0,,,,,,0.0,0.0,25902917.0,2036.0,3
565,3283.7833333333,5382.6,5466.91666667,,,,,,674.0,301.0,851.0,,,,,,398.0,411.0,38939287.0,3338.0,3
570,5574.63333333,7180.51666666,7111.36666666,,,,,,685.0,460.0,865.0,,,,,,530.0,531.0,48972121.0,471.0,3
575,7301.08333333,8285.73333333,9220.23333333,,,,,,790.0,535.0,823.0,,,,,,694.0,713.0,16665691.0,1036.0,3
580,9394.55,9821.61666666,11190.6,,,,,,837.0,582.0,816.0,,,,,,729.0,742.0,24966425.0,2236.0,3
585,11422.86666666,11679.56666666,12876.18333333,,,,,,865.0,612.0,813.0,,,,,,741.0,753.0,36476348.0,1673.0,3
590,13141.93333333,13178.23333333,13414.25,,,,,,886.0,630.0,825.0,,,,,,753.0,772.0,17001345.0,960.0,3
595,13465.41666666,15568.9,17340.41666666,,,,,,902.0,635.0,786.0,,,,,,786.0,810.0,29849246.0,1736.0,3
600,17073.98333333,17582.56666666,19389.75,,,,,,910.0,643.0,781.0,,,,,,761.0,783.0,40204810.0,660.0,3
605,19410.26666666,19461.06666666,20660.63333333,,,,,,914.0,656.0,780.0,,,,,,746.0,766.0,15658567.0,762.0,3
610,20490.38333333,21418.81666666,22200.21666666,,,,,,922.0,659.0,778.0,,,,,,752.0,761.0,23290974.0,1889.0,3
615,22020.61666666,23237.63333333,23790.95,,,,,,929.0,667.0,781.0,,,,,,753.0,764.0,33672905.0,645.0,3
620,23869.35,22535.55,22282.16666666,,,,,,933.0,716.0,780.0,,,,,,757.0,768.0,12536985.0,1279.0,3
625,22436.26666666,21785.91666666,21600.71666666,,,,,,957.0,727.0,762.0,,,,,,780.0,795.0,21310042.0,2176.0,3
630,22055.26666666,21823.45,21782.95,,,,,,979.0,726.0,750.0,,,,,,835.0,845.0,31701154.0,4255.0,3
635,22194.6,22810.35,21749.83333333,,,,,,977.0,722.0,750.0,,,,,,843.0,848.0,33921150.0,1336.0,3
640,22241.55,22520.6,21657.78333333,,,,,,970.0,724.0,745.0,,,,,,861.0,866.0,20982908.0,1336.0,3
645,22111.25,22354.98333333,22101.48333333,,,,,,969.0,724.0,740.0,,,,,,880.0,881.0,20982908.0,2865.0,3
650,22572.33333333,22581.65,23517.38333333,,,,,,965.0,726.0,725.0,,,,,,887.0,887.0,33341664.0,367.0,3
655,24241.75,21872.85,21630.13333333,,,,,,962.0,737.0,740.0,,,,,,871.0,875.0,12699875.0,754.0,3
660,22410.18333333,21704.76666666,20422.6,,,,,,961.0,741.0,750.0,,,,,,885.0,890.0,37299914.0,1977.0,3
665,20661.91666666,22623.85,22192.1,,,,,,966.0,730.0,743.0,,,,,,908.0,913.0,50733536.0,3237.0,3
670,23247.58333333,23414.7,23051.9,,,,,,959.0,730.0,738.0,,,,,,883.0,898.0,21287523.0,636.0,3
675,24184.016666659998,23486.433333330002,23175.96666666,,,,,,952.0,736.0,734.0,,,,,,877.0,893.0,31086087.0,775.0,3
680,24071.183333330002,22961.41666666,23609.98333333,,,,,,953.0,747.0,732.0,,,,,,890.0,908.0,39340207.0,2536.0,3
685,24351.46666666,22578.65,24243.73333333,,,,,,953.0,758.0,732.0,,,,,,916.0,925.0,50003452.0,735.0,3
690,24566.4,22726.2,24283.75,,,,,,953.0,758.0,738.0,,,,,,868.0,885.0,30578581.0,735.0,3
695,24583.71666666,22465.71666666,24056.7,,,,,,954.0,766.0,740.0,,,,,,833.0,850.0,37817144.0,2358.0,3
700,24177.15,22900.08333333,23839.96666666,,,,,,959.0,761.0,742.0,,,,,,804.0,826.0,48313205.0,503.0,3
705,23636.96666666,23336.73333333,23458.333333330003,,,,,,960.0,758.0,743.0,,,,,,784.0,807.0,30390138.0,637.0,3
710,23334.98333333,23406.066666659997,23319.95,,,,,,961.0,757.0,750.0,,,,,,773.0,794.0,38545795.0,2438.0,3
715,23208.133333330003,23944.15,22817.78333333,,,,,,957.0,753.0,761.0,,,,,,766.0,779.0,50851819.0,675.0,3
720,23188.516666659998,23817.46666666,23636.333333330003,,,,,,958.0,754.0,751.0,,,,,,768.0,774.0,32881184.0,675.0,3
725,24368.86666666,22948.483333329998,22571.816666659997,,,,,,954.0,766.0,758.0,,,,,,742.0,753.0,32881184.0,1438.0,3
730,22377.71666666,21510.93333333,22163.7,,,,,,957.0,785.0,767.0,,,,,,760.0,769.0,56830871.0,582.0,3
735,22220.766666659998,22638.36666666,23855.73333333,,,,,,961.0,766.0,753.0,,,,,,811.0,819.0,19928137.0,1286.0,3
740,24344.11666666,23066.48333333,24101.433333330002,,,,,,956.0,766.0,754.0,,,,,,773.0,774.0,30308105.0,2836.0,3
745,24322.48333333,23702.766666659998,23865.61666666,,,,,,956.0,768.0,756.0,,,,,,750.0,754.0,43737651.0,710.0,3
750,24203.766666659998,23741.266666659998,23154.633333330003,,,,,,956.0,772.0,755.0,,,,,,745.0,749.0,23824872.0,1291.0,3
755,23456.2,23702.65,23440.66666666,,,,,,953.0,765.0,756.0,,,,,,750.0,753.0,24683363.0,2488.0,3
760,23744.16666666,24027.333333330003,23585.383333330003,,,,,,955.0,768.0,762.0,,,,,,753.0,748.0,35936811.0,486.0,3
765,24238.96666666,24020.383333330003,23346.45,,,,,,950.0,772.0,766.0,,,,,,751.0,746.0,17841841.0,1192.0,3
770,24053.48333333,24185.816666659997,23292.98333333,,,,,,948.0,770.0,761.0,,,,,,748.0,739.0,26542729.0,2472.0,3
775,23841.066666659997,24106.36666666,23698.016666659998,,,,,,955.0,769.0,759.0,,,,,,748.0,739.0,38644651.0,575.0,3
780,24242.85,24335.28333333,23909.7,,,,,,952.0,766.0,759.0,,,,,,750.0,790.0,17621012.0,1060.0,3
785,24475.75,24496.516666659998,23768.316666659997,,,,,,951.0,763.0,761.0,,,,,,810.0,844.0,27132246.0,2535.0,3
790,24936.61666666,25374.833333330003,23946.35,,,,,,953.0,751.0,756.0,,,,,,851.0,885.0,39850030.0,4038.0,3
795,24845.7,24245.28333333,22428.18333333,,,,,,955.0,763.0,768.0,,,,,,839.0,867.0,51355832.0,,3
800,22895.1,,,,,,,,956.0,,,,,,,,894.0,922.0,,,1
805,,,,,,,,,,,,,,,,,,,,,0
820,0.0,,,,,,,,1000.0,,,,,,,,0.0,0.0,-1.0,-1.0,1
825,0.0,0.0,0.0,0.0,,,,,1000.0,1000.0,1000.0,1000.0,,,,,0.0,0.0,-1.0,765.0,4
830,872.1333333333,296.15,1022.8333333333,0.0,,,,,239.0,125.0,465.0,1000.0,,,,,0.0,0.0,3938274.0,1416.0,4
835,3931.0,2412.9,3934.3,797.6,,,,,569.0,228.0,508.0,0.0,,,,,87.0,73.0,19183945.0,1139.0,4
840,4209.56666667,4134.56666667,4489.9,3556.78333333,,,,,713.0,373.0,600.0,107.0,,,,,368.0,351.0,37340718.0,858.0,4
845,5486.28333333,5214.68333333,5966.483333329999,4109.86666667,,,,,777.0,349.0,619.0,233.0,,,,,427.0,405.0,21141843.0,1041.0,4
850,8209.71666666,6835.5,8307.11666666,5385.46666667,,,,,809.0,428.0,638.0,307.0,,,,,449.0,434.0,33899539.0,1220.0,4
855,9665.25,8606.68333333,9636.0,7637.9,,,,,833.0,482.0,659.0,371.0,,,,,472.0,452.0,46259586.0,2148.0,4
860,11349.43333333,9857.2,11310.31666666,9560.11666666,,,,,845.0,506.0,657.0,418.0,,,,,493.0,468.0,56734975.0,2419.0,4
865,12847.266666659998,11889.6,12806.58333333,11212.75,,,,,860.0,523.0,672.0,444.0,,,,,522.0,503.0,34632144.0,1247.0,4
870,14236.31666666,13327.0,14605.283333329999,12699.98333333,,,,,876.0,555.0,676.0,481.0,,,,,566.0,550.0,47075241.0,1165.0,4
875,17151.88333333,15867.68333333,17095.816666659997,14028.216666659999,,,,,879.0,560.0,671.0,508.0,,,,,532.0,525.0,51920793.0,961.0,4
880,18697.21666666,18046.8,18641.11666666,16965.766666659998,,,,,887.0,571.0,682.0,508.0,,,,,551.0,551.0,33154614.0,875.0,4
885,20446.65,19843.53333333,20839.75,18502.41666666,,,,,894.0,589.0,683.0,533.0,,,,,585.0,583.0,43829392.0,1518.0,4
890,21533.5,21200.75,21824.21666666,20059.33333333,,,,,951.0,641.0,701.0,554.0,,,,,633.0,633.0,51540160.0,1016.0,4
895,20771.3,20654.2,20693.1,21124.766666659998,,,,,953.0,681.0,722.0,626.0,,,,,663.0,665.0,20265401.0,1564.0,4
900,21802.38333333,21100.983333329998,21440.15,20884.266666659998,,,,,949.0,680.0,721.0,649.0,,,,,651.0,655.0,44491228.0,2517.0,4
905,21902.266666659998,21832.88333333,21345.41666666,21609.83333333,,,,,944.0,710.0,717.0,672.0,,,,,675.0,677.0,55392661.0,2236.0,4
910,20841.3,22061.71666666,21082.93333333,21717.91666666,,,,,942.0,703.0,714.0,683.0,,,,,706.0,706.0,21573102.0,1979.0,4
915,22107.36666666,21688.21666666,22043.58333333,21118.83333333,,,,,939.0,709.0,706.0,691.0,,,,,735.0,740.0,33118230.0,1916.0,4
920,21721.91666666,22141.08333333,21653.11666666,21362.3,,,,,943.0,721.0,719.0,692.0,,,,,743.0,748.0,43952581.0,1917.0,4
925,21615.3,21746.65,21533.016666659998,21496.71666666,,,,,942.0,725.0,713.0,704.0,,,,,757.0,757.0,18470985.0,1863.0,4
930,22054.43333333,22523.85,22069.2,21388.483333329998,,,,,936.0,720.0,711.0,698.0,,,,,759.0,760.0,30470227.0,1947.0,4
935,21495.45,21580.21666666,21442.71666666,21839.68333333,,,,,939.0,737.0,718.0,701.0,,,,,785.0,780.0,42978785.0,960.0,4
940,21927.016666659998,20640.46666666,22218.28333333,21116.71666666,,,,,936.0,743.0,707.0,713.0,,,,,775.0,765.0,19822360.0,1047.0,4
945,22448.61666666,22563.0,22353.05,21194.316666659997,,,,,932.0,726.0,712.0,705.0,,,,,747.0,743.0,33292678.0,813.0,4
950,22982.1,22018.8,22419.65,22348.18333333,,,,,934.0,736.0,717.0,699.0,,,,,746.0,738.0,45001245.0,616.0,4
955,22033.28333333,22643.96666666,21957.9,22798.983333329998,,,,,940.0,732.0,715.0,700.0,,,,,756.0,750.0,21118711.0,656.0,4
960,22216.33333333,22767.35,22682.03333333,21775.6,,,,,942.0,731.0,713.0,702.0,,,,,764.0,757.0,35222935.0,915.0,4
965,23154.683333330002,22564.816666659997,23345.683333330002,22026.78333333,,,,,943.0,745.0,721.0,706.0,,,,,780.0,772.0,48898021.0,1248.0,4
970,23635.05,22370.78333333,23320.883333330003,22714.266666659998,,,,,943.0,757.0,724.0,710.0,,,,,751.0,745.0,61708511.0,558.0,4
975,22622.96666666,22728.55,22632.9,23067.71666666,,,,,946.0,751.0,735.0,710.0,,,,,731.0,722.0,36282004.0,752.0,4
980,22900.4,23513.53333333,23344.95,22965.58333333,,,,,943.0,744.0,729.0,714.0,,,,,750.0,744.0,49773842.0,1052.0,4
985,23638.0,23362.7,23760.61666666,22515.733333329998,,,,,941.0,754.0,734.0,720.0,,,,,729.0,725.0,62534509.0,618.0,4
990,24114.9,22806.83333333,23534.133333330003,23185.016666659998,,,,,937.0,759.0,736.0,722.0,,,,,692.0,688.0,24649755.0,715.0,4
995,23302.9,23405.96666666,23232.65,23675.333333330003,,,,,937.0,754.0,744.0,714.0,,,,,706.0,704.0,52564190.0,1216.0,4
1000,22841.83333333,24260.6,22923.9,23208.633333330003,,,,,937.0,750.0,749.0,723.0,,,,,733.0,732.0,66182447.0,816.0,4
1005,22594.08333333,22326.483333329998,22197.7,22911.733333329998,,,,,932.0,761.0,747.0,732.0,,,,,724.0,722.0,25585318.0,815.0,4
1010,22481.15,22200.15,22409.55,22179.08333333,,,,,931.0,757.0,737.0,731.0,,,,,728.0,726.0,43737411.0,2755.0,4
1015,23475.61666666,23366.71666666,23674.583333330003,21835.0,,,,,926.0,746.0,729.0,727.0,,,,,724.0,720.0,65022571.0,2815.0,4
1020,24181.15,22406.516666659998,23596.11666666,22970.15,,,,,921.0,758.0,725.0,726.0,,,,,692.0,692.0,75029623.0,2346.0,4
1025,23239.316666659997,22918.21666666,22902.1,23344.86666666,,,,,924.0,750.0,736.0,712.0,,,,,663.0,664.0,33869702.0,2215.0,4
1030,22736.8,23501.78333333,22815.75,23170.883333330003,,,,,927.0,745.0,740.0,718.0,,,,,698.0,691.0,45134699.0,2715.0,4
1035,23124.03333333,23327.45,23305.633333330003,22539.46666666,,,,,926.0,750.0,726.0,728.0,,,,,691.0,688.0,57325820.0,2144.0,4
1040,23839.933333330002,22299.65,23253.95,22552.15,,,,,925.0,756.0,730.0,726.0,,,,,663.0,658.0,21854118.0,2150.0,4
