,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
1736807245000,10.0,14.0,,,,,,,,0.0,0.0,0.0,5.0,0.0,,,,,,,,0.0,9.0,1.0,5.0,402.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807250000,9.0,19.0,,,,,,,,1.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,9.0,9.0,10.0,95.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807255000,9.0,19.0,,,,,,,,1.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,9.0,9.0,3024000.0,95.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807260000,9.0,19.0,,,,,,,,2.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,9.0,9.0,2304000.0,13143.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807265000,9.0,19.0,,,,,,,,1.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,9.0,9.0,2304000.0,502.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807270000,9.0,19.0,,,,,,,,1.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,9.0,9.0,2304000.0,502.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807275000,9.0,19.0,,,,,,,,0.0,0.0,0.0,8.0,0.0,,,,,,,,0.0,9.0,10.0,9.0,502.0,,,,,,,,642.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807280000,9.0,21.0,,,,,,,,0.0,0.0,0.0,11.0,0.0,,,,,,,,0.0,9.0,9.0,6.0,125.0,,,,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807285000,9.0,19.0,,,,,,,,0.0,0.0,0.0,10.0,0.0,,,,,,,,0.0,9.0,9.0,18099000.0,120.0,,,,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807290000,9.0,19.0,,,,,,,,0.0,0.0,0.0,10.0,0.0,,,,,,,,0.0,9.0,9.0,83.0,125.0,,,,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807295000,9.0,19.0,,,,,,,,0.0,0.0,0.0,9.0,0.0,,,,,,,,0.0,9.0,9.0,50.0,134.0,,,,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807300000,9.0,19.0,,,,,,,,2.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,9.0,9.0,22761000.0,134.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807305000,7.0,18.0,,,,,,,,0.0,0.0,0.0,9.0,0.0,,,,,,,,0.0,8.0,8.0,7.0,502.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807310000,9.0,19.0,,,,,,,,0.0,0.0,0.0,10.0,0.0,,,,,,,,0.0,9.0,9.0,2.0,223.0,,,,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807315000,9.0,19.0,,,,,,,,1.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,9.0,9.0,6048000.0,223.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807320000,9.0,20.0,,,,,,,,0.0,0.0,0.0,10.0,0.0,,,,,,,,0.0,9.0,9.0,2484000.0,9350.0,,,,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807325000,9.0,20.0,,,,,,,,1.0,0.0,0.0,11.0,1.0,,,,,,,,0.0,10.0,9.0,2560000.0,167.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807330000,9.0,19.0,,,,,,,,0.0,0.0,0.0,10.0,0.0,,,,,,,,0.0,9.0,9.0,4.0,287.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807335000,9.0,19.0,,,,,,,,0.0,0.0,0.0,10.0,0.0,,,,,,,,0.0,9.0,9.0,8226000.0,583.0,,,,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807340000,9.0,19.0,,,,,,,,0.0,0.0,0.0,10.0,0.0,,,,,,,,0.0,9.0,9.0,9.0,125.0,,,,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807345000,9.0,19.0,,,,,,,,0.0,0.0,0.0,9.0,0.0,,,,,,,,0.0,9.0,9.0,11.0,335.0,,,,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807350000,9.0,19.0,,,,,,,,0.0,0.0,0.0,9.0,0.0,,,,,,,,0.0,9.0,9.0,13.0,201.0,,,,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807355000,9.0,19.0,,,,,,,,1.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,9.0,9.0,23274000.0,335.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807360000,9.0,19.0,,,,,,,,1.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,9.0,9.0,2304000.0,335.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807365000,9.0,18.0,,,,,,,,0.0,0.0,0.0,10.0,0.0,,,,,,,,0.0,9.0,9.0,7.0,258.0,,,,,,,,9.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807370000,9.0,19.0,,,,,,,,1.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,9.0,9.0,5823000.0,112.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807375000,9.0,19.0,,,,,,,,1.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,9.0,9.0,2304000.0,112.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807380000,9.0,20.0,,,,,,,,0.0,0.0,0.0,9.0,0.0,,,,,,,,0.0,8.0,9.0,3.0,118.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807385000,9.0,19.0,,,,,,,,1.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,9.0,9.0,2304000.0,702.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807390000,9.0,19.0,,,,,,,,1.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,9.0,9.0,2304000.0,702.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807395000,9.0,19.0,,,,,,,,1.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,9.0,9.0,2304000.0,229.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807400000,9.0,19.0,,,,,,,,0.0,0.0,0.0,10.0,0.0,,,,,,,,0.0,9.0,9.0,2.0,452.0,,,,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807405000,9.0,18.0,,,,,,,,0.0,0.0,0.0,10.0,0.0,,,,,,,,0.0,9.0,9.0,2.0,143.0,,,,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807410000,0.0,2.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,1.0,9065.0,,,,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807415000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736807440000,2.0,4.0,0.0,,,,,,,0.0,0.0,0.0,3.0,0.0,0.0,,,,,,,0.0,1.0,1.0,23.0,209.0,0.0,,,,,,,8917000.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807445000,1.0,13.0,18.0,,,,,,,0.0,0.0,0.0,8.0,0.0,0.0,,,,,,,0.0,9.0,1.0,8.0,150.0,2280.0,,,,,,,803000.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807450000,6.0,19.0,0.0,,,,,,,1.0,0.0,0.0,11.0,1.0,0.0,,,,,,,0.0,9.0,6.0,88.0,1637.0,40.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807455000,9.0,15.0,0.0,,,,,,,0.0,0.0,0.0,10.0,0.0,0.0,,,,,,,0.0,8.0,9.0,43.0,361.0,29647000.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807460000,9.0,17.0,19.0,,,,,,,1.0,0.0,0.0,12.0,1.0,1.0,,,,,,,0.0,9.0,9.0,23427000.0,452.0,51.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807465000,9.0,17.0,1.0,,,,,,,0.0,0.0,0.0,13.0,0.0,0.0,,,,,,,0.0,9.0,8.0,9.0,182.0,16.0,,,,,,,250.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807470000,9.0,19.0,0.0,,,,,,,2.0,0.0,0.0,11.0,1.0,0.0,,,,,,,0.0,9.0,9.0,78021000.0,1134.0,16.0,,,,,,,14512.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807475000,9.0,18.0,0.0,,,,,,,1.0,0.0,0.0,12.0,1.0,0.0,,,,,,,0.0,9.0,9.0,84546000.0,129.0,15.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807480000,6.0,19.0,0.0,,,,,,,0.0,0.0,0.0,10.0,0.0,0.0,,,,,,,0.0,9.0,9.0,5.0,258.0,29647000.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807485000,9.0,18.0,20.0,,,,,,,1.0,0.0,0.0,12.0,2.0,1.0,,,,,,,0.0,9.0,9.0,8136000.0,173.0,22.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807490000,9.0,19.0,0.0,,,,,,,1.0,0.0,0.0,12.0,1.0,0.0,,,,,,,0.0,9.0,9.0,12726000.0,593.0,16.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807495000,1.0,11.0,0.0,,,,,,,0.0,0.0,0.0,2.0,0.0,1.0,,,,,,,0.0,9.0,1.0,0.0,224.0,22.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807500000,9.0,19.0,19.0,,,,,,,1.0,0.0,0.0,12.0,1.0,1.0,,,,,,,0.0,9.0,9.0,2304000.0,182.0,14.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807505000,9.0,19.0,0.0,,,,,,,1.0,0.0,0.0,11.0,1.0,0.0,,,,,,,0.0,9.0,9.0,7182000.0,167.0,251.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807510000,9.0,18.0,14.0,,,,,,,0.0,0.0,0.0,11.0,0.0,0.0,,,,,,,0.0,9.0,9.0,1.0,392.0,489.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807515000,9.0,19.0,19.0,,,,,,,1.0,0.0,0.0,11.0,1.0,1.0,,,,,,,0.0,9.0,9.0,2304000.0,143.0,16.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807520000,9.0,18.0,19.0,,,,,,,1.0,0.0,0.0,12.0,1.0,1.0,,,,,,,0.0,9.0,9.0,5877000.0,226.0,25.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807525000,9.0,12.0,0.0,,,,,,,0.0,0.0,0.0,12.0,0.0,0.0,,,,,,,0.0,9.0,9.0,0.0,139.0,35.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807530000,9.0,19.0,19.0,,,,,,,1.0,0.0,0.0,11.0,1.0,1.0,,,,,,,0.0,9.0,9.0,2304000.0,160.0,29.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807535000,1.0,14.0,2.0,,,,,,,0.0,0.0,0.0,6.0,0.0,0.0,,,,,,,0.0,9.0,1.0,0.0,287.0,18.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807540000,9.0,19.0,19.0,,,,,,,1.0,0.0,0.0,11.0,1.0,1.0,,,,,,,0.0,9.0,9.0,9729000.0,167.0,15.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807545000,9.0,19.0,19.0,,,,,,,1.0,0.0,0.0,11.0,1.0,1.0,,,,,,,0.0,9.0,9.0,6453000.0,120.0,14.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807550000,9.0,19.0,0.0,,,,,,,0.0,0.0,0.0,10.0,0.0,0.0,,,,,,,0.0,9.0,9.0,0.0,1004.0,15.0,,,,,,,277.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807555000,10.0,19.0,19.0,,,,,,,1.0,0.0,0.0,11.0,1.0,1.0,,,,,,,0.0,10.0,10.0,2560000.0,673.0,25.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807560000,9.0,18.0,17.0,,,,,,,1.0,0.0,0.0,14.0,1.0,1.0,,,,,,,0.0,9.0,9.0,2304000.0,133.0,16.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807565000,9.0,19.0,13.0,,,,,,,1.0,0.0,0.0,11.0,1.0,1.0,,,,,,,0.0,9.0,9.0,4113000.0,122.0,13.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807570000,1.0,18.0,0.0,,,,,,,0.0,0.0,0.0,9.0,0.0,0.0,,,,,,,0.0,9.0,1.0,2.0,546.0,23.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807575000,9.0,19.0,20.0,,,,,,,1.0,0.0,0.0,11.0,1.0,1.0,,,,,,,0.0,9.0,9.0,2304000.0,143.0,14.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807580000,9.0,19.0,19.0,,,,,,,1.0,0.0,0.0,12.0,1.0,1.0,,,,,,,0.0,9.0,9.0,4950000.0,150.0,15.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807585000,1.0,12.0,0.0,,,,,,,0.0,0.0,0.0,3.0,0.0,0.0,,,,,,,0.0,9.0,1.0,0.0,303.0,29456000.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807590000,9.0,19.0,19.0,,,,,,,1.0,0.0,0.0,11.0,2.0,1.0,,,,,,,0.0,9.0,9.0,2304000.0,226.0,24.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807595000,9.0,19.0,19.0,,,,,,,1.0,0.0,0.0,12.0,1.0,1.0,,,,,,,0.0,9.0,9.0,3330000.0,1534.0,78.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807600000,9.0,17.0,19.0,,,,,,,1.0,0.0,0.0,12.0,1.0,1.0,,,,,,,0.0,9.0,9.0,2304000.0,361.0,130.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807605000,10.0,13.0,19.0,,,,,,,0.0,0.0,0.0,9.0,0.0,0.0,,,,,,,0.0,9.0,9.0,0.0,134.0,101.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807610000,1.0,10.0,3.0,,,,,,,0.0,0.0,0.0,5.0,0.0,1.0,,,,,,,0.0,0.0,1.0,2.0,253.0,7958.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807615000,9.0,17.0,19.0,,,,,,,1.0,0.0,0.0,12.0,1.0,1.0,,,,,,,0.0,9.0,9.0,2601000.0,154.0,18.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807620000,9.0,18.0,19.0,,,,,,,1.0,0.0,0.0,12.0,1.0,1.0,,,,,,,0.0,9.0,9.0,4518000.0,182.0,60.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807625000,8.0,11.0,0.0,,,,,,,0.0,0.0,0.0,12.0,0.0,0.0,,,,,,,0.0,9.0,9.0,0.0,65.0,14.0,,,,,,,7.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807630000,9.0,19.0,19.0,,,,,,,1.0,0.0,0.0,12.0,1.0,1.0,,,,,,,0.0,9.0,9.0,2304000.0,120.0,14.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807635000,9.0,18.0,19.0,,,,,,,1.0,0.0,0.0,12.0,1.0,1.0,,,,,,,0.0,9.0,9.0,4419000.0,129.0,16.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807640000,9.0,19.0,0.0,,,,,,,0.0,0.0,0.0,10.0,0.0,0.0,,,,,,,0.0,9.0,9.0,1.0,155.0,18.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807645000,9.0,19.0,19.0,,,,,,,1.0,0.0,0.0,12.0,1.0,1.0,,,,,,,0.0,9.0,9.0,2304000.0,6321.0,14.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807650000,9.0,19.0,19.0,,,,,,,1.0,0.0,0.0,11.0,1.0,1.0,,,,,,,0.0,9.0,9.0,3240000.0,168.0,46.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807655000,9.0,19.0,0.0,,,,,,,1.0,0.0,0.0,12.0,2.0,0.0,,,,,,,0.0,9.0,9.0,5040000.0,154.0,72.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736807660000,9.0,19.0,0.0,,,,,,,0.0,0.0,0.0,10.0,0.0,0.0,,,,,,,0.0,9.0,9.0,0.0,150.0,29647000.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
