,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength
1722270940000,9.0
1722270945000,9.0
1722270950000,9.0
1722270955000,9.0
1722270960000,9.0
1722270965000,9.0
1722270970000,4.0
1722270975000,9.0
1722270980000,9.0
1722270985000,9.0
1722270990000,1.0
1722270995000,9.0
1722271000000,9.0
1722271005000,9.0
1722271010000,9.0
1722271015000,9.0
1722271020000,9.0
1722271025000,1.0
1722271030000,9.0
1722271035000,9.0
1722271040000,9.0
1722271045000,9.0
1722271050000,9.0
1722271055000,9.0
1722271060000,9.0
1722271065000,9.0
1722271070000,9.0
1722271075000,9.0
1722271080000,9.0
1722271085000,9.0
1722271090000,6.0
1722271095000,1.0
1722271100000,9.0
1722271105000,9.0
1722271110000,9.0
1722271115000,9.0
1722271120000,9.0
1722271125000,9.0
1722271130000,0.0
1722271135000,
1722271165000,0.0
1722271170000,0.0
1722271175000,9.0
1722271180000,9.0
1722271185000,9.0
1722271190000,9.0
1722271195000,9.0
1722271200000,9.0
1722271205000,9.0
1722271210000,9.0
1722271215000,9.0
1722271220000,9.0
1722271225000,3.0
1722271230000,9.0
1722271235000,9.0
1722271240000,9.0
1722271245000,9.0
1722271250000,9.0
1722271255000,9.0
1722271260000,1.0
1722271265000,9.0
1722271270000,9.0
1722271275000,9.0
1722271280000,1.0
1722271285000,9.0
1722271290000,9.0
1722271295000,9.0
1722271300000,9.0
1722271305000,9.0
1722271310000,9.0
1722271315000,9.0
1722271320000,9.0
1722271325000,9.0
1722271330000,9.0
1722271335000,9.0
1722271340000,9.0
1722271345000,9.0
1722271350000,1.0
1722271355000,9.0
1722271360000,9.0
1722271365000,9.0
1722271370000,9.0
1722271375000,9.0
1722271380000,9.0
1722271385000,9.0
1722271390000,9.0
1722271395000,1.0
1722271400000,9.0
1722271405000,9.0
1722271410000,9.0
1722271415000,9.0
1722271420000,9.0
1722271425000,9.0
1722271430000,9.0
1722271435000,9.0
1722271440000,
1722271475000,0.0
1722271480000,0.0
1722271485000,1.0
1722271490000,9.0
1722271495000,1.0
1722271500000,1.0
1722271505000,9.0
1722271510000,1.0
1722271515000,9.0
1722271520000,9.0
1722271525000,9.0
1722271530000,9.0
1722271535000,9.0
1722271540000,1.0
1722271545000,1.0
1722271550000,1.0
1722271555000,5.0
1722271560000,9.0
1722271565000,9.0
1722271570000,9.0
1722271575000,1.0
1722271580000,1.0
1722271585000,9.0
1722271590000,9.0
1722271595000,9.0
1722271600000,10.0
1722271605000,9.0
1722271610000,9.0
1722271615000,1.0
1722271620000,9.0
1722271625000,9.0
1722271630000,9.0
1722271635000,9.0
1722271640000,9.0
1722271645000,9.0
1722271650000,9.0
1722271655000,6.0
1722271660000,1.0
1722271665000,9.0
1722271670000,9.0
1722271675000,9.0
1722271680000,9.0
1722271685000,1.0
1722271690000,9.0
1722271695000,1.0
1722271700000,9.0
1722271705000,9.0
1722271710000,9.0
1722271715000,9.0
1722271720000,9.0
1722271725000,9.0
1722271730000,9.0
1722271735000,9.0
1722271740000,9.0
1722271745000,9.0
1722271750000,9.0
1722271755000,9.0
1722271760000,9.0
1722271765000,9.0
1722271770000,9.0
1722271775000,9.0
1722271780000,9.0
1722271785000,9.0
1722271790000,9.0
1722271795000,9.0
1722271800000,9.0
1722271805000,9.0
1722271810000,9.0
1722271815000,9.0
1722271820000,9.0
1722271825000,9.0
1722271830000,1.0
1722271835000,
1722271840000,9.0
1722271845000,9.0
1722271850000,9.0
1722271855000,
1722271890000,0.0
1722271895000,0.0
1722271900000,1.0
1722271905000,1.0
1722271910000,9.0
1722271915000,9.0
1722271920000,8.0
1722271925000,9.0
1722271930000,9.0
1722271935000,9.0
1722271940000,9.0
1722271945000,9.0
1722271950000,9.0
1722271955000,9.0
1722271960000,9.0
1722271965000,9.0
1722271970000,9.0
1722271975000,1.0
1722271980000,9.0
1722271985000,9.0
1722271990000,9.0
1722271995000,9.0
1722272000000,9.0
1722272005000,9.0
1722272010000,9.0
1722272015000,1.0
1722272020000,1.0
1722272025000,1.0
1722272030000,1.0
1722272035000,9.0
1722272040000,9.0
1722272045000,9.0
1722272050000,1.0
1722272055000,9.0
1722272060000,1.0
1722272065000,9.0
1722272070000,9.0
1722272075000,5.0
1722272080000,9.0
1722272085000,9.0
1722272090000,9.0
1722272095000,1.0
1722272100000,9.0
1722272105000,9.0
1722272110000,9.0
1722272115000,9.0
1722272120000,9.0
1722272125000,9.0
1722272130000,9.0
1722272135000,9.0
1722272140000,9.0
1722272145000,9.0
1722272150000,9.0
1722272155000,9.0
1722272160000,9.0
1722272165000,9.0
1722272170000,9.0
1722272175000,9.0
1722272180000,10.0
1722272185000,9.0
1722272190000,9.0
1722272195000,9.0
1722272200000,9.0
1722272205000,9.0
1722272210000,9.0
1722272215000,9.0
1722272220000,9.0
1722272225000,9.0
1722272230000,9.0
1722272235000,9.0
1722272240000,8.0
1722272245000,9.0
1722272250000,9.0
1722272255000,9.0
1722272260000,
1722272265000,9.0
1722272270000,
1722272275000,5.0
1722272280000,1.0
1722272285000,9.0
1722272290000,0.0
1722272295000,
1722272330000,0.0
1722272335000,0.0
1722272340000,9.0
1722272345000,5.0
1722272350000,9.0
1722272355000,9.0
1722272360000,9.0
1722272365000,7.0
1722272370000,9.0
1722272375000,9.0
1722272380000,9.0
1722272385000,1.0
1722272390000,9.0
1722272395000,9.0
1722272400000,1.0
1722272405000,9.0
1722272410000,9.0
1722272415000,9.0
1722272420000,9.0
1722272425000,9.0
1722272430000,9.0
1722272435000,1.0
1722272440000,9.0
1722272445000,9.0
1722272450000,9.0
1722272455000,9.0
1722272460000,9.0
1722272465000,9.0
1722272470000,9.0
1722272475000,9.0
1722272480000,9.0
1722272485000,9.0
1722272490000,9.0
1722272495000,9.0
1722272500000,9.0
1722272505000,9.0
1722272510000,1.0
1722272515000,9.0
1722272520000,9.0
1722272525000,9.0
1722272530000,9.0
1722272535000,9.0
1722272540000,1.0
1722272545000,9.0
1722272550000,9.0
1722272555000,9.0
1722272560000,1.0
1722272565000,9.0
1722272570000,2.0
1722272575000,9.0
1722272580000,9.0
1722272585000,9.0
1722272590000,9.0
1722272595000,9.0
1722272600000,9.0
1722272605000,9.0
1722272610000,9.0
1722272615000,9.0
1722272620000,9.0
1722272625000,9.0
1722272630000,9.0
1722272635000,9.0
1722272640000,1.0
1722272645000,5.0
1722272650000,9.0
1722272655000,1.0
1722272660000,9.0
1722272665000,9.0
1722272670000,9.0
1722272675000,9.0
1722272680000,9.0
1722272685000,1.0
1722272690000,8.0
1722272695000,1.0
1722272700000,9.0
1722272705000,9.0
1722272710000,9.0
1722272715000,9.0
1722272720000,9.0
1722272725000,
1722272760000,0.0
1722272765000,9.0
1722272770000,10.0
1722272775000,9.0
1722272780000,9.0
1722272785000,9.0
1722272790000,9.0
1722272795000,9.0
1722272800000,9.0
1722272805000,1.0
1722272810000,9.0
1722272815000,9.0
1722272820000,2.0
1722272825000,9.0
1722272830000,9.0
1722272835000,1.0
1722272840000,9.0
1722272845000,9.0
1722272850000,9.0
1722272855000,9.0
1722272860000,9.0
1722272865000,1.0
1722272870000,9.0
1722272875000,1.0
1722272880000,9.0
1722272885000,9.0
1722272890000,9.0
1722272895000,4.0
1722272900000,1.0
1722272905000,9.0
1722272910000,4.0
1722272915000,1.0
1722272920000,4.0
1722272925000,9.0
1722272930000,9.0
1722272935000,9.0
1722272940000,10.0
1722272945000,9.0
1722272950000,8.0
1722272955000,9.0
1722272960000,9.0
1722272965000,1.0
1722272970000,9.0
1722272975000,1.0
1722272980000,1.0
1722272985000,9.0
1722272990000,5.0
1722272995000,9.0
1722273000000,10.0
1722273005000,9.0
1722273010000,9.0
1722273015000,9.0
1722273020000,9.0
1722273025000,9.0
1722273030000,9.0
1722273035000,9.0
1722273040000,9.0
1722273045000,9.0
1722273050000,9.0
1722273055000,1.0
1722273060000,9.0
1722273065000,10.0
1722273070000,9.0
1722273075000,9.0
1722273080000,1.0
1722273085000,5.0
1722273090000,9.0
1722273095000,3.0
1722273100000,9.0
1722273105000,1.0
1722273110000,9.0
1722273115000,9.0
1722273120000,9.0
1722273125000,10.0
1722273130000,1.0
1722273135000,1.0
1722273140000,9.0
1722273145000,5.0
1722273150000,9.0
1722273155000,9.0
1722273160000,10.0
1722273165000,9.0
1722273170000,9.0
1722273175000,9.0
1722273180000,9.0
1722273185000,7.0
1722273190000,1.0
1722273195000,9.0
1722273200000,9.0
1722273205000,9.0
1722273210000,9.0
1722273215000,9.0
1722273220000,1.0
1722273225000,4.0
1722273230000,9.0
1722273235000,9.0
1722273240000,9.0
1722273245000,
1722273280000,0.0
1722273285000,0.0
1722273290000,1.0
1722273295000,9.0
1722273300000,4.0
1722273305000,9.0
1722273310000,9.0
1722273315000,9.0
1722273320000,9.0
1722273325000,9.0
1722273330000,9.0
1722273335000,9.0
1722273340000,9.0
1722273345000,9.0
1722273350000,1.0
1722273355000,9.0
1722273360000,9.0
1722273365000,9.0
1722273370000,9.0
1722273375000,9.0
1722273380000,9.0
1722273385000,9.0
1722273390000,1.0
1722273395000,9.0
1722273400000,9.0
1722273405000,9.0
1722273410000,9.0
1722273415000,1.0
1722273420000,9.0
1722273425000,10.0
1722273430000,6.0
1722273435000,9.0
1722273440000,9.0
1722273445000,9.0
1722273450000,1.0
1722273455000,9.0
1722273460000,6.0
1722273465000,9.0
1722273470000,9.0
1722273475000,9.0
1722273480000,1.0
1722273485000,9.0
1722273490000,9.0
1722273495000,9.0
1722273500000,9.0
1722273505000,10.0
1722273510000,9.0
1722273515000,9.0
1722273520000,9.0
1722273525000,9.0
1722273530000,1.0
1722273535000,9.0
1722273540000,9.0
1722273545000,9.0
1722273550000,9.0
1722273555000,9.0
1722273560000,9.0
1722273565000,10.0
1722273570000,9.0
1722273575000,9.0
1722273580000,1.0
1722273585000,9.0
1722273590000,1.0
1722273595000,9.0
1722273600000,1.0
1722273605000,9.0
1722273610000,9.0
1722273615000,9.0
1722273620000,9.0
1722273625000,9.0
1722273630000,9.0
1722273635000,9.0
1722273640000,10.0
1722273645000,9.0
1722273650000,9.0
1722273655000,9.0
1722273660000,9.0
1722273665000,9.0
1722273670000,9.0
1722273675000,9.0
1722273680000,9.0
1722273685000,1.0
1722273690000,1.0
1722273695000,1.0
1722273700000,9.0
1722273705000,9.0
1722273710000,9.0
1722273715000,9.0
1722273720000,9.0
1722273725000,
1722273730000,9.0
1722273735000,9.0
1722273740000,9.0
1722273745000,
1722273750000,9.0
1722273755000,
1722273795000,0.0
1722273800000,0.0
1722273805000,9.0
1722273810000,1.0
1722273815000,9.0
1722273820000,9.0
1722273825000,9.0
1722273830000,9.0
1722273835000,1.0
1722273840000,9.0
1722273845000,9.0
1722273850000,2.0
1722273855000,3.0
1722273860000,9.0
1722273865000,9.0
1722273870000,9.0
1722273875000,9.0
1722273880000,9.0
1722273885000,9.0
1722273890000,1.0
1722273895000,9.0
1722273900000,1.0
1722273905000,1.0
1722273910000,9.0
1722273915000,9.0
1722273920000,9.0
1722273925000,1.0
1722273930000,9.0
1722273935000,9.0
1722273940000,9.0
1722273945000,9.0
1722273950000,9.0
1722273955000,9.0
1722273960000,9.0
1722273965000,9.0
1722273970000,2.0
1722273975000,9.0
1722273980000,9.0
1722273985000,4.0
1722273990000,9.0
1722273995000,1.0
1722274000000,1.0
1722274005000,9.0
1722274010000,9.0
1722274015000,9.0
1722274020000,9.0
1722274025000,9.0
1722274030000,9.0
1722274035000,9.0
1722274040000,9.0
1722274045000,9.0
1722274050000,9.0
1722274055000,9.0
1722274060000,9.0
1722274065000,9.0
1722274070000,9.0
1722274075000,9.0
1722274080000,9.0
1722274085000,9.0
1722274090000,9.0
1722274095000,1.0
1722274100000,9.0
1722274105000,7.0
1722274110000,1.0
1722274115000,9.0
1722274120000,6.0
1722274125000,9.0
1722274130000,9.0
1722274135000,9.0
1722274140000,9.0
1722274145000,9.0
1722274150000,9.0
1722274155000,9.0
1722274160000,1.0
1722274165000,1.0
1722274170000,9.0
1722274175000,9.0
1722274180000,0.0
1722274185000,
1722274220000,0.0
1722274225000,0.0
1722274230000,9.0
1722274235000,1.0
1722274240000,9.0
1722274245000,8.0
1722274250000,9.0
1722274255000,9.0
1722274260000,9.0
1722274265000,1.0
1722274270000,9.0
1722274275000,9.0
1722274280000,8.0
1722274285000,9.0
1722274290000,9.0
1722274295000,9.0
1722274300000,9.0
1722274305000,9.0
1722274310000,9.0
1722274315000,1.0
1722274320000,9.0
1722274325000,9.0
1722274330000,9.0
1722274335000,9.0
1722274340000,9.0
1722274345000,9.0
1722274350000,9.0
1722274355000,9.0
1722274360000,9.0
1722274365000,1.0
1722274370000,9.0
1722274375000,10.0
1722274380000,1.0
1722274385000,1.0
1722274390000,1.0
1722274395000,9.0
1722274400000,9.0
1722274405000,9.0
1722274410000,5.0
1722274415000,9.0
1722274420000,9.0
1722274425000,5.0
1722274430000,9.0
1722274435000,9.0
1722274440000,9.0
1722274445000,1.0
1722274450000,9.0
1722274455000,9.0
1722274460000,9.0
1722274465000,10.0
1722274470000,9.0
1722274475000,1.0
1722274480000,9.0
1722274485000,9.0
1722274490000,9.0
1722274495000,9.0
1722274500000,1.0
1722274505000,9.0
1722274510000,1.0
1722274515000,2.0
1722274520000,2.0
1722274525000,9.0
1722274530000,9.0
1722274535000,9.0
1722274540000,2.0
1722274545000,9.0
1722274550000,9.0
1722274555000,7.0
1722274560000,9.0
1722274565000,9.0
1722274570000,9.0
1722274575000,10.0
1722274580000,1.0
1722274585000,9.0
1722274590000,9.0
1722274595000,9.0
1722274600000,1.0
1722274605000,0.0
1722274610000,
1722274645000,0.0
1722274650000,0.0
1722274655000,1.0
1722274660000,9.0
1722274665000,9.0
1722274670000,9.0
1722274675000,9.0
1722274680000,9.0
1722274685000,1.0
1722274690000,1.0
1722274695000,9.0
1722274700000,9.0
1722274705000,9.0
1722274710000,1.0
1722274715000,1.0
1722274720000,1.0
1722274725000,9.0
1722274730000,1.0
1722274735000,9.0
1722274740000,9.0
1722274745000,9.0
1722274750000,1.0
1722274755000,9.0
1722274760000,9.0
1722274765000,9.0
1722274770000,1.0
1722274775000,1.0
1722274780000,1.0
1722274785000,1.0
1722274790000,9.0
1722274795000,9.0
1722274800000,9.0
1722274805000,9.0
1722274810000,9.0
1722274815000,9.0
1722274820000,9.0
1722274825000,9.0
1722274830000,9.0
1722274835000,1.0
1722274840000,9.0
1722274845000,10.0
1722274850000,9.0
1722274855000,1.0
1722274860000,9.0
1722274865000,1.0
1722274870000,9.0
1722274875000,1.0
1722274880000,9.0
1722274885000,9.0
1722274890000,1.0
1722274895000,9.0
1722274900000,9.0
1722274905000,9.0
1722274910000,9.0
1722274915000,9.0
1722274920000,9.0
1722274925000,9.0
1722274930000,9.0
1722274935000,1.0
1722274940000,7.0
1722274945000,9.0
1722274950000,9.0
1722274955000,9.0
1722274960000,9.0
1722274965000,6.0
1722274970000,9.0
1722274975000,1.0
1722274980000,9.0
1722274985000,2.0
1722274990000,8.0
1722274995000,9.0
1722275000000,9.0
1722275005000,9.0
1722275010000,9.0
1722275015000,9.0
1722275020000,9.0
1722275025000,3.0
1722275030000,9.0
1722275035000,9.0
1722275040000,9.0
1722275045000,3.0
1722275050000,9.0
1722275055000,9.0
1722275060000,1.0
1722275065000,9.0
1722275070000,9.0
1722275075000,6.0
1722275080000,6.0
1722275085000,9.0
1722275090000,9.0
1722275095000,9.0
1722275100000,9.0
1722275105000,9.0
1722275110000,9.0
1722275115000,9.0
1722275120000,9.0
1722275125000,9.0
1722275130000,1.0
1722275135000,9.0
1722275140000,
1722275145000,9.0
1722275150000,
1722275185000,0.0
1722275190000,0.0
1722275195000,0.0
1722275200000,1.0
1722275205000,9.0
1722275210000,9.0
1722275215000,9.0
1722275220000,1.0
1722275225000,1.0
1722275230000,9.0
1722275235000,9.0
1722275240000,9.0
1722275245000,9.0
1722275250000,9.0
1722275255000,1.0
1722275260000,1.0
1722275265000,8.0
1722275270000,3.0
1722275275000,2.0
1722275280000,9.0
1722275285000,1.0
1722275290000,1.0
1722275295000,9.0
1722275300000,9.0
1722275305000,9.0
1722275310000,9.0
1722275315000,9.0
1722275320000,9.0
1722275325000,9.0
1722275330000,9.0
1722275335000,9.0
1722275340000,1.0
1722275345000,9.0
1722275350000,9.0
1722275355000,9.0
1722275360000,8.0
1722275365000,9.0
1722275370000,9.0
1722275375000,9.0
1722275380000,1.0
1722275385000,9.0
1722275390000,9.0
1722275395000,9.0
1722275400000,9.0
1722275405000,9.0
1722275410000,9.0
1722275415000,9.0
1722275420000,9.0
1722275425000,9.0
1722275430000,9.0
1722275435000,9.0
1722275440000,9.0
1722275445000,1.0
1722275450000,9.0
1722275455000,9.0
1722275460000,1.0
1722275465000,9.0
1722275470000,9.0
1722275475000,9.0
1722275480000,9.0
1722275485000,9.0
1722275490000,1.0
1722275495000,9.0
1722275500000,9.0
1722275505000,9.0
1722275510000,9.0
1722275515000,9.0
1722275520000,9.0
1722275525000,8.0
1722275530000,1.0
1722275535000,9.0
1722275540000,9.0
1722275545000,9.0
1722275550000,9.0
1722275555000,1.0
1722275560000,9.0
1722275565000,6.0
1722275570000,9.0
1722275575000,5.0
1722275580000,9.0
1722275585000,10.0
1722275590000,9.0
1722275595000,5.0
1722275600000,9.0
1722275605000,9.0
1722275610000,5.0
1722275615000,3.0
1722275620000,9.0
1722275625000,9.0
1722275630000,9.0
1722275635000,9.0
1722275640000,9.0
1722275645000,1.0
1722275650000,9.0
1722275655000,2.0
1722275660000,1.0
1722275665000,9.0
1722275670000,9.0
1722275675000,9.0
1722275680000,9.0
1722275685000,9.0
1722275690000,3.0
1722275695000,9.0
1722275700000,9.0
1722275705000,9.0
1722275710000,9.0
1722275715000,1.0
1722275720000,9.0
1722275725000,
1722275730000,9.0
1722275735000,
1722275740000,1.0
1722275745000,9.0
1722275750000,
1722275755000,1.0
1722275760000,
1722275765000,9.0
1722275770000,
1722275810000,0.0
1722275815000,0.0
1722275820000,9.0
1722275825000,9.0
1722275830000,1.0
1722275835000,9.0
1722275840000,9.0
1722275845000,6.0
1722275850000,9.0
1722275855000,1.0
1722275860000,7.0
1722275865000,9.0
1722275870000,1.0
1722275875000,9.0
1722275880000,9.0
1722275885000,9.0
1722275890000,9.0
1722275895000,9.0
1722275900000,9.0
1722275905000,9.0
1722275910000,1.0
1722275915000,9.0
1722275920000,6.0
1722275925000,9.0
1722275930000,1.0
1722275935000,8.0
1722275940000,9.0
1722275945000,1.0
1722275950000,1.0
1722275955000,8.0
1722275960000,9.0
1722275965000,1.0
1722275970000,2.0
1722275975000,9.0
1722275980000,9.0
1722275985000,9.0
1722275990000,9.0
1722275995000,9.0
1722276000000,1.0
1722276005000,9.0
1722276010000,9.0
1722276015000,1.0
1722276020000,9.0
1722276025000,9.0
1722276030000,9.0
1722276035000,1.0
1722276040000,9.0
1722276045000,9.0
1722276050000,1.0
1722276055000,9.0
1722276060000,9.0
1722276065000,1.0
1722276070000,9.0
1722276075000,9.0
1722276080000,7.0
1722276085000,1.0
1722276090000,1.0
1722276095000,9.0
1722276100000,9.0
1722276105000,9.0
1722276110000,5.0
1722276115000,9.0
1722276120000,9.0
1722276125000,9.0
1722276130000,9.0
1722276135000,1.0
1722276140000,1.0
1722276145000,9.0
1722276150000,1.0
1722276155000,9.0
1722276160000,9.0
1722276165000,9.0
1722276170000,9.0
1722276175000,9.0
1722276180000,0.0
1722276185000,
1722276220000,0.0
1722276225000,0.0
1722276230000,0.0
1722276235000,10.0
1722276240000,1.0
1722276245000,1.0
1722276250000,9.0
1722276255000,9.0
1722276260000,9.0
1722276265000,9.0
1722276270000,1.0
1722276275000,9.0
1722276280000,9.0
1722276285000,1.0
1722276290000,9.0
1722276295000,9.0
1722276300000,1.0
1722276305000,8.0
1722276310000,1.0
1722276315000,9.0
1722276320000,9.0
1722276325000,9.0
1722276330000,1.0
1722276335000,1.0
1722276340000,1.0
1722276345000,1.0
1722276350000,9.0
1722276355000,2.0
1722276360000,6.0
1722276365000,9.0
1722276370000,9.0
1722276375000,9.0
1722276380000,9.0
1722276385000,9.0
1722276390000,7.0
1722276395000,9.0
1722276400000,1.0
1722276405000,1.0
1722276410000,9.0
1722276415000,1.0
1722276420000,9.0
1722276425000,1.0
1722276430000,1.0
1722276435000,1.0
1722276440000,1.0
1722276445000,9.0
1722276450000,9.0
1722276455000,9.0
1722276460000,9.0
1722276465000,2.0
1722276470000,9.0
1722276475000,1.0
1722276480000,9.0
1722276485000,1.0
1722276490000,1.0
1722276495000,9.0
1722276500000,2.0
1722276505000,1.0
1722276510000,1.0
1722276515000,10.0
1722276520000,9.0
1722276525000,9.0
1722276530000,9.0
1722276535000,9.0
1722276540000,1.0
1722276545000,1.0
1722276550000,9.0
1722276555000,1.0
1722276560000,1.0
1722276565000,1.0
1722276570000,1.0
1722276575000,1.0
1722276580000,9.0
1722276585000,9.0
1722276590000,1.0
1722276595000,1.0
1722276600000,9.0
1722276605000,9.0
1722276610000,9.0
1722276615000,1.0
1722276620000,9.0
1722276625000,9.0
1722276630000,9.0
1722276635000,1.0
1722276640000,3.0
1722276645000,1.0
1722276650000,2.0
1722276655000,1.0
1722276660000,9.0
1722276665000,9.0
1722276670000,9.0
1722276675000,1.0
1722276680000,6.0
1722276685000,9.0
1722276690000,9.0
1722276695000,9.0
1722276700000,1.0
