Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 1)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 2)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 3)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 4)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 5)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 6)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 7)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 8)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 9)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 10)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 11)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 1)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 2)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 3)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 4)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 5)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 6)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 7)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 8)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 9)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 10)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 11)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 1)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 2)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
705,1715.6666666666,1646.4166666666,1687.4,1672.9333333333,1732.8666666666,1720.2,1731.75,1670.3666666666,1930.25,,,,761.0,317.0,321.0,268.0,574.0,310.0,610.0,266.0,771.0,,,,545.0,614.0,26844551.0,4842.0,9
710,1733.3166666666,1718.6,1747.5666666666,1751.7166666666,1990.5,1743.7,1987.3166666666,1737.4833333333,1710.4833333333,,,,810.0,365.0,370.0,315.0,511.0,364.0,554.0,314.0,775.0,,,,469.0,537.0,26844551.0,4842.0,9
715,1709.5333333332999,1687.9333333333,1758.5166666666,1654.9833333333,1763.45,1696.0,1846.0333333333,1643.1166666666,1699.5,,,,817.0,364.0,385.0,299.0,516.0,355.0,526.0,298.0,748.0,,,,514.0,574.0,25492047.0,4842.0,9
720,1812.7666666666,1752.0,1783.1833333333,1777.45,1749.5666666666,1803.6166666666,1740.15,1741.6333333333,1895.7333333333,,,,811.0,346.0,373.0,283.0,496.0,329.0,486.0,281.0,703.0,,,,514.0,574.0,25492047.0,13023.0,9
725,1999.65,1926.0666666666,2011.2166666666,1828.9166666666,1951.2333333333,1986.7166666665998,1956.65,1819.2166666665998,2057.8,,,,809.0,306.0,333.0,262.0,447.0,307.0,443.0,262.0,691.0,,,,463.0,513.0,31843071.0,13023.0,9
730,1839.85,1972.7166666665998,2061.6666666666,1942.9333333333,2165.4,2008.3333333333,2125.95,1937.0833333333,2223.4333333332997,,,,811.0,324.0,350.0,285.0,431.0,303.0,430.0,278.0,632.0,,,,458.0,499.0,34726401.0,12763.0,9
735,2003.4833333333,1928.9,2035.7666666666,1857.2333333333,2272.0,1878.0,2216.6166666666,1845.15,2234.7166666666,,,,834.0,331.0,361.0,306.0,353.0,335.0,355.0,306.0,626.0,,,,485.0,511.0,34726401.0,5669.0,9
740,1914.4666666665998,1946.5666666666,1944.2166666665998,1927.1333333333,1931.5,1987.5166666666,1926.7666666666,1910.4666666665998,2345.2666666666,,,,891.0,405.0,429.0,377.0,361.0,407.0,376.0,374.0,594.0,,,,507.0,516.0,8357240.0,5669.0,9
745,2129.65,2064.2,2126.5166666666,2033.8833333333,2047.15,2089.2833333333,2005.3166666666,2013.4666666665998,2270.2833333333,,,,966.0,423.0,466.0,397.0,427.0,425.0,459.0,391.0,531.0,,,,424.0,419.0,11315325.0,1927.0,9
750,2192.8333333333,2153.0833333333,2219.9333333332997,2131.65,2181.85,2162.8,2181.4666666666,2114.2,2157.2666666666,,,,981.0,438.0,477.0,407.0,447.0,430.0,485.0,398.0,476.0,,,,409.0,382.0,14342380.0,2675.0,9
755,2351.8833333333,2248.0833333333,2348.3333333333003,2247.05,2229.6166666666,2263.0666666665998,2233.5833333333,2238.3833333333,2289.75,,,,985.0,419.0,461.0,382.0,447.0,390.0,488.0,369.0,430.0,,,,376.0,340.0,20525505.0,2868.0,9
760,2353.9333333333,2245.6833333332997,2359.1166666666,2313.4166666666,2373.6,2292.8166666665998,2369.3333333333003,2257.3666666666,2244.0833333333,,,,980.0,441.0,475.0,409.0,415.0,421.0,450.0,399.0,462.0,,,,361.0,289.0,16944400.0,7984.0,9
765,2337.2,2200.1666666666,2293.2666666666,2149.5166666666,2305.7666666666,2247.4666666666,2300.6,2182.6,2255.7,,,,972.0,439.0,487.0,434.0,451.0,445.0,483.0,430.0,461.0,,,,406.0,328.0,20145808.0,3076.0,9
770,2479.8833333333,2359.3666666666,2477.2166666666,2298.95,2325.2833333333,2357.9333333333,2327.7166666666,2288.55,2396.8666666666,,,,954.0,411.0,459.0,416.0,456.0,415.0,483.0,407.0,432.0,,,,390.0,315.0,20145808.0,2781.0,9
775,2411.3833333333,2391.35,2439.35,2422.5833333333003,2472.2666666666,2401.3666666666,2464.3166666665998,2391.7166666666,2424.8166666665998,,,,954.0,448.0,478.0,458.0,428.0,458.0,455.0,447.0,468.0,,,,361.0,278.0,27492500.0,2781.0,9
780,2521.75,2440.9666666666,2534.2,2432.7333333333004,2506.8833333333,2466.7,2497.8833333333,2413.0333333333,2468.8833333333,,,,961.0,445.0,480.0,458.0,460.0,460.0,497.0,447.0,465.0,,,,378.0,289.0,27492500.0,10421.0,9
785,2551.6,2436.2833333333,2524.1833333333,2542.1833333333,2549.2333333333004,2484.6166666666,2533.3666666666,2522.5833333333003,2547.5166666666,,,,960.0,448.0,483.0,458.0,461.0,462.0,499.0,446.0,460.0,,,,370.0,294.0,28720268.0,10421.0,9
790,2719.1833333333,2569.8833333333,2633.9666666666,2565.5,2558.4833333333004,2563.6833333333,2589.0,2538.0833333333003,2573.8833333333,,,,960.0,447.0,491.0,450.0,459.0,458.0,508.0,445.0,443.0,,,,354.0,257.0,36733948.0,9956.0,9
795,2798.45,2698.1833333333,2783.6666666666,2713.2833333333,2655.0,2777.7666666666,2647.8833333333,2689.7666666666,2778.3166666665998,,,,960.0,428.0,473.0,412.0,465.0,410.0,509.0,405.0,403.0,,,,328.0,209.0,40651361.0,3298.0,9
800,2902.3,2696.35,2881.3,2670.45,2866.8666666666,2670.0833333333003,2858.9,2652.7666666666,2667.7666666666,,,,958.0,413.0,448.0,417.0,431.0,423.0,470.0,411.0,435.0,,,,284.0,180.0,12885451.0,4407.0,9
805,2666.1666666666,2567.7166666666,2692.3666666666,2563.8833333333,2751.2166666666,2527.7833333333,2780.35,2547.6166666666,2572.2,,,,958.0,480.0,496.0,481.0,450.0,488.0,471.0,477.0,489.0,,,,300.0,210.0,20270780.0,2486.0,9
810,,,2568.6333333333,2400.4833333333004,2656.35,2403.6333333333,2535.75,2385.3666666666,,,,,,,549.0,494.0,504.0,517.0,526.0,497.0,,,,,,,25007032.0,6441.0,6
815,,,,,,,,,,,,,,,,,,,,,,,,,,,28827611.0,2810.0,0
860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,,12
865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,,12
870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,,12
875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,,12
880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,-1.0,,12
885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,-1.0,,12
890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1000.0,,,0.0,0.0,-1.0,-1.0,12
895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,979.0,,,0.0,0.0,-1.0,-1.0,12
900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,853.0,,,0.0,0.0,-1.0,-1.0,12
905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1000.0,,,945.0,756.0,,964.0,0.0,0.0,-1.0,-1.0,12
910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,,,,,1000.0,,,848.0,679.0,,867.0,0.0,0.0,-1.0,-1.0,12
915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,,,,,930.0,,,770.0,617.0,,787.0,0.0,0.0,-1.0,-1.0,12
920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.0,953.0,1000.0,,997.0,843.0,980.0,,705.0,565.0,1000.0,722.0,0.0,0.0,-1.0,-1.0,12
925,0.0,0.75,0.0,0.0,2.6,0.0,2.45,0.0,3.65,1.416666666666,10.3,2.783333333333,844.0,875.0,1000.0,1000.0,915.0,771.0,898.0,1000.0,623.0,483.0,958.0,638.0,0.0,0.0,-1.0,-1.0,12
930,11.016666666666,23.583333333333,16.483333333333,11.933333333333,30.883333333333,12.166666666666,33.166666666666,52.9333333333,38.0666666667,23.75,46.5666666667,29.5,778.0,794.0,933.0,981.0,838.0,703.0,819.0,986.0,542.0,406.0,883.0,559.0,0.0,0.0,-1.0,-1.0,12
935,49.6833333333,64.4,53.2333333333,50.4333333333,72.9833333333,49.8833333333,78.2,52.9333333333,76.7333333333,71.55,78.25,75.2166666666,744.0,719.0,874.0,904.0,756.0,649.0,737.0,946.0,462.0,328.0,815.0,476.0,0.0,0.0,-1.0,-1.0,12
940,81.8,93.9,77.3,81.8166666666,100.9833333333,80.0166666666,105.5666666666,79.4333333333,103.45,99.9666666666,103.4166666666,103.1666666666,709.0,671.0,831.0,839.0,693.0,605.0,667.0,905.0,392.0,284.0,767.0,405.0,0.0,0.0,-1.0,-1.0,12
945,91.5833333333,126.5166666666,117.8666666666,115.8333333333,139.3666666666,105.9333333333,144.6166666666,105.9333333333,143.65,135.5833333333,150.05,141.45,709.0,591.0,809.0,784.0,616.0,602.0,588.0,905.0,315.0,204.0,692.0,328.0,19.0,0.0,-1.0,-1.0,12
950,138.9833333333,165.4166666666,160.2833333333,159.7833333333,178.6666666666,156.8833333333,185.35,159.2666666666,184.8333333333,175.2166666666,195.05,178.8333333333,709.0,511.0,743.0,707.0,535.0,551.0,508.0,857.0,235.0,126.0,614.0,249.0,20.0,0.0,-1.0,-1.0,12
955,206.4166666666,211.2166666666,206.2833333333,206.9666666666,223.5333333333,201.4,233.9333333333,205.4666666666,224.3666666666,225.2833333333,237.6333333333,226.5166666666,677.0,432.0,667.0,629.0,455.0,475.0,429.0,786.0,158.0,61.0,539.0,168.0,20.0,0.0,-1.0,-1.0,12
960,252.5166666666,255.1166666666,252.2833333333,253.6833333333,269.3666666666,248.9333333333,282.5,248.75,271.9166666666,272.5333333333,277.65,273.7833333333,649.0,355.0,592.0,554.0,377.0,400.0,354.0,708.0,78.0,69.0,460.0,91.0,20.0,0.0,-1.0,-1.0,12
965,295.7666666666,292.5666666666,293.35,296.83333333329995,305.2833333333,290.3,319.05,289.2333333333,311.15,310.38333333329996,313.83333333329995,310.68333333329997,611.0,274.0,516.0,478.0,299.0,324.0,275.0,633.0,40.0,74.0,384.0,39.0,20.0,0.0,-1.0,-1.0,12
970,336.05,332.6666666666,330.8666666666,334.3166666666,344.1,327.83333333329995,345.18333333329997,327.9166666666,332.2666666666,351.9,357.2166666666,335.6,580.0,197.0,437.0,401.0,220.0,245.0,223.0,554.0,82.0,82.0,305.0,72.0,20.0,0.0,-1.0,-1.0,12
975,383.7833333333,384.88333333329996,382.8666666666,383.4833333333,420.3,374.8,440.18333333329997,379.83333333329995,428.43333333329997,415.2333333333,443.33333333329995,428.3,539.0,115.0,360.0,322.0,139.0,226.0,204.0,475.0,145.0,84.0,235.0,141.0,20.0,0.0,1011945.0,-1.0,12
980,470.1666666666,487.5166666666,474.43333333329997,475.9166666666,491.2833333333,463.3166666666,515.4166666666,470.2333333333,532.8,511.8166666666,546.5166666666,505.05,585.0,83.0,285.0,248.0,82.0,236.0,174.0,400.0,184.0,99.0,188.0,176.0,20.0,4.0,2645625.0,7023.0,12
985,516.0666666666,565.15,569.8666666666,583.05,579.25,498.9833333333,608.45,497.25,595.7666666665999,591.2,605.4833333332999,586.8166666666,649.0,109.0,260.0,200.0,89.0,290.0,189.0,376.0,185.0,121.0,150.0,184.0,20.0,5.0,4412380.0,2292.0,12
990,613.6333333333,653.1833333333,638.7666666665999,644.55,668.9,618.65,703.2333333332999,629.35,675.5333333333,683.8166666666,682.8666666665999,679.8,715.0,112.0,253.0,138.0,89.0,341.0,189.0,359.0,191.0,122.0,157.0,188.0,56.0,45.0,2365590.0,6132.0,12
995,728.75,723.6333333333,720.3666666665999,727.2333333332999,738.65,705.1666666665999,778.9,712.8666666665999,758.35,750.4,757.4666666666,754.2166666666,748.0,112.0,239.0,143.0,101.0,333.0,206.0,330.0,202.0,130.0,153.0,204.0,56.0,45.0,3253166.0,2215.0,12
1000,817.0333333333,809.8333333333,811.9333333333,809.8666666665999,827.1,787.6833333333,874.5666666666,803.0166666665999,851.95,852.1833333333,867.3333333333,843.1166666665999,768.0,88.0,211.0,138.0,88.0,306.0,200.0,300.0,196.0,102.0,127.0,197.0,56.0,45.0,5144138.0,3211.0,12
1005,942.3666666665999,856.9,875.3,920.2166666666,840.1166666665999,888.2333333332999,887.8666666665999,886.45,892.9,887.8333333333,897.85,872.1666666665999,747.0,123.0,177.0,123.0,135.0,239.0,254.0,238.0,255.0,144.0,181.0,248.0,36.0,45.0,5305773.0,3709.0,12
1010,894.9666666666,926.3833333333,936.6,973.7166666666,917.0333333333,938.6833333333,967.6666666665999,939.25,932.8833333333,959.9666666666,905.2,931.2666666665999,747.0,146.0,214.0,182.0,138.0,275.0,254.0,266.0,256.0,159.0,196.0,247.0,84.0,86.0,5305773.0,2734.0,12
1015,967.85,993.8833333333,974.0666666666,965.0,989.4,923.0,1040.5333333332999,929.9166666665999,999.1666666665999,1044.2666666666,1017.6,1001.5833333333,778.0,180.0,235.0,200.0,165.0,295.0,283.0,281.0,286.0,189.0,206.0,280.0,141.0,118.0,6278081.0,2734.0,12
1020,979.75,1070.65,1049.6,1084.1166666666,1075.8666666666,1033.7833333332999,1133.6,1045.3666666666,1119.2,1123.0833333333,1119.9833333333,1090.1333333333,806.0,178.0,235.0,213.0,169.0,305.0,288.0,290.0,297.0,187.0,216.0,283.0,181.0,132.0,9234960.0,6925.0,12
1025,1197.4333333333,1188.2,1165.9333333333,1196.1833333333,1203.4166666666,1145.8,1275.7333333333,1159.4166666666,1239.65,1244.7,1212.35,1227.5833333333,839.0,187.0,246.0,220.0,176.0,318.0,302.0,298.0,309.0,194.0,241.0,291.0,195.0,132.0,12127523.0,3700.0,12
1030,1288.4333333333,1310.5833333333,1294.0166666666,1291.95,1285.6166666666,1271.4,1369.55,1286.1666666666,1345.6833333333,1357.9,1328.65,1317.9333333333,849.0,217.0,285.0,247.0,200.0,348.0,303.0,335.0,305.0,224.0,251.0,291.0,195.0,132.0,15942380.0,7309.0,12
1035,1379.3333333333,1400.6666666666,1370.2833333332999,1410.65,1379.6,1360.7666666666,1455.8833333333,1373.3166666666,1409.3333333333,1456.85,1392.55,1400.3833333333,890.0,225.0,283.0,259.0,207.0,356.0,247.0,338.0,252.0,233.0,254.0,231.0,210.0,150.0,18662487.0,3776.0,12
1040,1478.6333333333,1435.8666666666,1441.0333333332999,1475.1,1453.25,1418.8166666666,1541.05,1435.2666666666,1466.9833333333,1500.6,1471.9833333333,1476.2833333332999,893.0,231.0,296.0,268.0,200.0,365.0,226.0,351.0,225.0,234.0,237.0,206.0,210.0,145.0,13392051.0,3019.0,12
1045,1624.45,1561.3166666666,1493.05,1567.15,1560.9333333333,1559.2,1631.1333333333,1565.25,1589.7833333332999,1641.1,1553.2833333332999,1568.6166666666,892.0,240.0,269.0,255.0,229.0,335.0,254.0,320.0,272.0,249.0,272.0,241.0,210.0,144.0,13392051.0,2912.0,12
1050,1522.95,1598.3666666666,1610.1166666666,1652.1,1582.5166666666,1577.85,1671.1666666666,1608.7,1628.2666666666,1657.75,1595.4666666665998,1617.2833333332999,892.0,244.0,292.0,298.0,226.0,336.0,260.0,342.0,269.0,251.0,270.0,243.0,188.0,107.0,13392051.0,2912.0,12
1055,1707.4333333333,1647.6166666666,1649.9666666665998,1700.2666666666,1632.2333333333,1633.5666666666,1719.4833333333,1647.6,1657.2333333333,1715.2,1640.05,1653.5333333332999,879.0,247.0,292.0,296.0,231.0,324.0,255.0,339.0,269.0,259.0,280.0,243.0,199.0,117.0,23344916.0,2912.0,12
1060,1736.3,1607.75,1697.55,1746.6,1692.4166666666,1657.15,1782.9166666666,1648.2666666666,1713.0166666666,1767.9166666666,1709.45,1713.7666666666,877.0,290.0,315.0,307.0,259.0,338.0,284.0,361.0,299.0,300.0,304.0,273.0,199.0,117.0,30256799.0,11504.0,12
1065,1685.45,1815.8166666666,1789.75,1818.0666666666,1838.7333333333,1752.7,1932.9166666666,1778.7333333333,1839.5666666666,1899.8333333333,1820.4833333333,1842.7166666665998,898.0,266.0,301.0,323.0,213.0,354.0,243.0,360.0,250.0,261.0,256.0,230.0,199.0,120.0,10334835.0,6842.0,12
1070,2029.0833333333,1907.35,1879.2666666666,1926.2,1872.3,1839.7666666666,1971.1666666666,1861.7833333332999,1883.3833333333,1979.6333333333,1868.9333333333,1897.7666666666,885.0,256.0,262.0,272.0,235.0,301.0,274.0,310.0,287.0,261.0,292.0,261.0,151.0,80.0,10334835.0,2807.0,12
1075,1971.1166666666,1809.2833333332999,1855.0833333333,1992.4666666665998,1764.7833333332999,1895.9166666666,1865.5,1893.7333333333,1791.1,1861.3,1783.9166666666,1792.7833333332999,880.0,301.0,307.0,305.0,288.0,338.0,323.0,351.0,334.0,309.0,356.0,309.0,93.0,47.0,20716327.0,2807.0,12
1080,1920.15,1821.2333333333,1846.5166666666,1862.3833333333,1794.9666666665998,1832.1166666666,1888.6833333333,1873.4,1783.5,1866.3333333333,1741.6,1818.15,880.0,380.0,381.0,366.0,329.0,402.0,380.0,418.0,382.0,388.0,383.0,350.0,124.0,105.0,24157973.0,3124.0,12
1085,1730.8333333333,1753.2833333332999,1792.4833333333,1862.7666666666,1744.2166666665998,1784.8666666666,1829.95,1801.7333333333,1743.7833333332999,1836.2,1772.9833333333,1758.7833333332999,886.0,383.0,397.0,403.0,323.0,424.0,372.0,442.0,380.0,402.0,368.0,349.0,149.0,175.0,15877235.0,4291.0,12
1090,1762.4,1761.4333333333,1767.7833333332999,1884.65,1782.3,1759.9166666666,1882.3333333333,1765.2333333333,1801.3166666666,1843.5666666666,1778.8166666666,1809.65,908.0,361.0,368.0,388.0,305.0,406.0,348.0,416.0,352.0,376.0,368.0,324.0,153.0,189.0,23255975.0,3019.0,12
1095,1921.7666666666,1812.8166666666,1783.55,1893.9666666665998,1803.2666666666,1792.2,1896.15,1783.5333333332999,1804.4833333333,1879.2166666665998,1799.8333333333,1823.9666666665998,892.0,395.0,395.0,387.0,338.0,412.0,400.0,435.0,403.0,411.0,386.0,376.0,137.0,179.0,28754048.0,7246.0,12
1100,1813.1833333333,1835.7333333333,1816.3666666666,1922.35,1803.4166666666,1834.6166666666,1895.9166666666,1822.7833333332999,1814.7,1901.1333333333,1761.7833333332999,1824.2833333332999,914.0,387.0,392.0,420.0,335.0,426.0,401.0,437.0,406.0,403.0,381.0,377.0,146.0,202.0,31821371.0,2732.0,12
1105,1896.35,1807.7,,1874.3666666666,,1803.4833333333,1897.0166666666,,1784.9333333333,,,1826.55,911.0,369.0,,414.0,,415.0,373.0,,378.0,,,352.0,146.0,202.0,24587207.0,4202.0,7
1110,,,,,,,,,,,,,,,,,,,,,,,,,,,35199347.0,5913.0,0
220,,,,,,,,,,,,,,,,,,,,,,,,,,,6337926.0,5433.0,0
225,,,,,,,,,,,,,,,,,,,,,,,,,,,10980609.0,2811.0,0
230,,,,,,,,,,,,,,,,,,,,,,,,,,,10980609.0,3490.0,0
235,,,,,,,,,,,,,,,,,,,,,,,,,,,16695209.0,3490.0,0
240,,,,,,,,,,,,,,,,,,,,,,,,,,,16695209.0,11101.0,0
245,,,,,,,,,,,,,,,,,,,,,,,,,,,16695209.0,11101.0,0
250,,,,,,,,,,,,,,,,,,,,,,,,,,,,11101.0,0
525,,,,,,,,,,,,,,,,,,,,,,,,,,,12140586.0,13240.0,0
530,,,,,,,,,,,,,,,,,,,,,,,,,,,14151490.0,2220.0,0
535,,,,,,,,,,,,,,,,,,,,,,,,,,,7054086.0,2572.0,0
540,,,,,,,,,,,,,,,,,,,,,,,,,,,12041658.0,1740.0,0
545,,,,,,,,,,,,,,,,,,,,,,,,,,,15252950.0,2513.0,0
820,,,,,,,,,,,,,,,,,,,,,,,,,,,27892348.0,3514.0,0
825,,,,,,,,,,,,,,,,,,,,,,,,,,,32358226.0,3329.0,0
830,,,,,,,,,,,,,,,,,,,,,,,,,,,39592232.0,3240.0,0
835,,,,,,,,,,,,,,,,,,,,,,,,,,,24118007.0,7000.0,0
840,,,,,,,,,,,,,,,,,,,,,,,,,,,24118007.0,3634.0,0
845,,,,,,,,,,,,,,,,,,,,,,,,,,,24118007.0,3634.0,0
850,,,,,,,,,,,,,,,,,,,,,,,,,,,24118007.0,3634.0,0
855,,,,,,,,,,,,,,,,,,,,,,,,,,,,3634.0,0
1115,,,,,,,,,,,,,,,,,,,,,,,,,,,35199347.0,2926.0,0
1120,,,,,,,,,,,,,,,,,,,,,,,,,,,35199347.0,2926.0,0
1125,,,,,,,,,,,,,,,,,,,,,,,,,,,48270410.0,2926.0,0
1130,,,,,,,,,,,,,,,,,,,,,,,,,,,14061987.0,13122.0,0
1135,,,,,,,,,,,,,,,,,,,,,,,,,,,19619136.0,4997.0,0
1140,,,,,,,,,,,,,,,,,,,,,,,,,,,25935007.0,2982.0,0
1145,,,,,,,,,,,,,,,,,,,,,,,,,,,12136222.0,5704.0,0
1150,,,,,,,,,,,,,,,,,,,,,,,,,,,,2561.0,0
1155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
