,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
1736805000000,9.0,21.0,,,,,,,,1.0,0.0,0.0,11.0,1.0,,,,,,,,0.0,9.0,9.0,2304000.0,202.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805005000,9.0,19.0,,,,,,,,0.0,0.0,0.0,10.0,0.0,,,,,,,,0.0,9.0,9.0,9.0,670.0,,,,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805010000,9.0,19.0,,,,,,,,1.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,9.0,9.0,18585000.0,113.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805015000,9.0,19.0,,,,,,,,1.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,9.0,9.0,2304000.0,113.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805020000,10.0,20.0,,,,,,,,1.0,0.0,0.0,9.0,1.0,,,,,,,,0.0,9.0,10.0,2560000.0,10123.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805025000,9.0,19.0,,,,,,,,0.0,0.0,0.0,10.0,0.0,,,,,,,,0.0,9.0,9.0,6.0,335.0,,,,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805030000,9.0,18.0,,,,,,,,0.0,0.0,0.0,9.0,0.0,,,,,,,,0.0,9.0,9.0,1.0,118.0,,,,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805035000,9.0,19.0,,,,,,,,0.0,0.0,0.0,9.0,0.0,,,,,,,,0.0,10.0,9.0,4.0,134.0,,,,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805040000,9.0,19.0,,,,,,,,0.0,0.0,0.0,10.0,0.0,,,,,,,,0.0,9.0,9.0,14706000.0,143.0,,,,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805045000,6.0,18.0,,,,,,,,0.0,0.0,0.0,10.0,0.0,,,,,,,,0.0,9.0,6.0,44.0,251.0,,,,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805050000,9.0,20.0,,,,,,,,0.0,0.0,0.0,10.0,0.0,,,,,,,,0.0,9.0,9.0,9.0,149.0,,,,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805055000,9.0,19.0,,,,,,,,1.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,9.0,9.0,68346000.0,121.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805060000,9.0,19.0,,,,,,,,2.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,9.0,9.0,5562000.0,121.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805065000,9.0,18.0,,,,,,,,0.0,0.0,0.0,10.0,0.0,,,,,,,,0.0,9.0,9.0,3.0,335.0,,,,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805070000,3.0,19.0,,,,,,,,1.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,9.0,3.0,8.0,100.0,,,,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805075000,9.0,19.0,,,,,,,,1.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,9.0,9.0,2547000.0,100.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805080000,9.0,19.0,,,,,,,,0.0,0.0,0.0,9.0,0.0,,,,,,,,0.0,9.0,9.0,3.0,2320.0,,,,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805085000,10.0,19.0,,,,,,,,1.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,10.0,10.0,2560000.0,244.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805090000,10.0,19.0,,,,,,,,1.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,10.0,10.0,2560000.0,244.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805095000,10.0,19.0,,,,,,,,0.0,0.0,0.0,10.0,0.0,,,,,,,,0.0,10.0,10.0,3190000.0,1292.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805100000,9.0,19.0,,,,,,,,0.0,0.0,0.0,10.0,0.0,,,,,,,,0.0,9.0,9.0,11.0,251.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805105000,9.0,18.0,,,,,,,,0.0,0.0,0.0,9.0,0.0,,,,,,,,0.0,9.0,9.0,11.0,167.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805110000,9.0,18.0,,,,,,,,0.0,0.0,0.0,9.0,0.0,,,,,,,,0.0,9.0,9.0,10.0,105.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805115000,9.0,19.0,,,,,,,,0.0,0.0,0.0,9.0,0.0,,,,,,,,0.0,10.0,9.0,12.0,111.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805120000,9.0,20.0,,,,,,,,0.0,0.0,0.0,10.0,0.0,,,,,,,,0.0,9.0,9.0,24.0,1219.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805125000,9.0,18.0,,,,,,,,0.0,0.0,0.0,9.0,0.0,,,,,,,,0.0,9.0,9.0,201.0,201.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805130000,9.0,19.0,,,,,,,,1.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,9.0,9.0,29466000.0,251.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805135000,9.0,21.0,,,,,,,,0.0,0.0,0.0,11.0,0.0,,,,,,,,0.0,9.0,9.0,4.0,157.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805140000,9.0,19.0,,,,,,,,0.0,0.0,0.0,10.0,0.0,,,,,,,,0.0,9.0,9.0,39.0,223.0,,,,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805145000,9.0,19.0,,,,,,,,1.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,9.0,9.0,6543000.0,336.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805150000,9.0,19.0,,,,,,,,1.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,9.0,9.0,2484000.0,376.0,,,,,,,,1.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805155000,9.0,19.0,,,,,,,,1.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,9.0,9.0,2304000.0,376.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805160000,9.0,19.0,,,,,,,,0.0,0.0,0.0,10.0,0.0,,,,,,,,0.0,9.0,9.0,1.0,403.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805165000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736805190000,6.0,15.0,,,,,,,,0.0,0.0,0.0,7.0,0.0,,,,,,,,0.0,6.0,3.0,16.0,1232.0,,,,,,,,8067000.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805195000,9.0,19.0,0.0,,,,,,,0.0,0.0,0.0,10.0,0.0,0.0,,,,,,,0.0,9.0,9.0,82.0,146.0,100.0,,,,,,,65.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805200000,9.0,19.0,19.0,,,,,,,0.0,0.0,0.0,10.0,0.0,0.0,,,,,,,0.0,9.0,9.0,241407000.0,139.0,475.0,,,,,,,573.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805205000,1.0,13.0,0.0,,,,,,,0.0,0.0,0.0,5.0,0.0,0.0,,,,,,,0.0,1.0,9.0,30.0,251.0,16.0,,,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805210000,9.0,12.0,0.0,,,,,,,0.0,0.0,0.0,12.0,0.0,0.0,,,,,,,0.0,9.0,9.0,79.0,167.0,22.0,,,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805215000,10.0,19.0,20.0,,,,,,,1.0,0.0,0.0,10.0,1.0,1.0,,,,,,,0.0,10.0,10.0,164.0,390.0,55.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805220000,9.0,13.0,0.0,,,,,,,1.0,0.0,0.0,11.0,1.0,1.0,,,,,,,0.0,9.0,9.0,8424000.0,219.0,19730000.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805225000,1.0,14.0,19.0,,,,,,,0.0,0.0,0.0,7.0,0.0,1.0,,,,,,,0.0,1.0,0.0,0.0,321.0,262.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805230000,9.0,12.0,0.0,,,,,,,0.0,0.0,0.0,12.0,0.0,0.0,,,,,,,0.0,9.0,9.0,2.0,201.0,4548.0,,,,,,,74.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805235000,9.0,18.0,0.0,,,,,,,0.0,0.0,0.0,11.0,0.0,0.0,,,,,,,0.0,9.0,0.0,4.0,402.0,20.0,,,,,,,277.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805240000,3.0,19.0,11.0,,,,,,,0.0,0.0,0.0,11.0,0.0,0.0,,,,,,,0.0,3.0,9.0,7.0,152.0,254.0,,,,,,,277.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805245000,9.0,17.0,0.0,,,,,,,0.0,0.0,0.0,10.0,0.0,0.0,,,,,,,0.0,8.0,9.0,42.0,167.0,18.0,,,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805250000,9.0,16.0,17.0,,,,,,,0.0,0.0,0.0,9.0,0.0,1.0,,,,,,,0.0,7.0,0.0,85.0,144.0,22.0,,,,,,,277.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805255000,9.0,18.0,0.0,,,,,,,1.0,0.0,0.0,11.0,1.0,0.0,,,,,,,0.0,9.0,9.0,59418000.0,335.0,52.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805260000,9.0,20.0,19.0,,,,,,,1.0,0.0,0.0,11.0,1.0,2.0,,,,,,,0.0,9.0,9.0,77904000.0,57.0,68.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805265000,9.0,19.0,19.0,,,,,,,0.0,0.0,0.0,10.0,0.0,1.0,,,,,,,0.0,9.0,9.0,10.0,507.0,19.0,,,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805270000,9.0,19.0,0.0,,,,,,,1.0,0.0,0.0,10.0,1.0,0.0,,,,,,,0.0,9.0,9.0,13338000.0,223.0,161.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805275000,1.0,12.0,19.0,,,,,,,0.0,0.0,0.0,9.0,0.0,2.0,,,,,,,0.0,1.0,1.0,2.0,123.0,25.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805280000,9.0,19.0,17.0,,,,,,,1.0,0.0,0.0,10.0,1.0,1.0,,,,,,,0.0,9.0,9.0,2304000.0,143.0,13.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805285000,9.0,20.0,11.0,,,,,,,1.0,0.0,0.0,11.0,1.0,0.0,,,,,,,0.0,9.0,9.0,3609000.0,111.0,56.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805290000,9.0,20.0,19.0,,,,,,,1.0,0.0,0.0,11.0,1.0,1.0,,,,,,,0.0,9.0,9.0,2304000.0,111.0,70.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805295000,9.0,19.0,19.0,,,,,,,0.0,0.0,0.0,10.0,0.0,1.0,,,,,,,0.0,9.0,5.0,3.0,502.0,70.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805300000,9.0,19.0,1.0,,,,,,,0.0,0.0,0.0,10.0,0.0,0.0,,,,,,,0.0,9.0,9.0,6.0,155.0,15.0,,,,,,,409.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805305000,9.0,18.0,0.0,,,,,,,0.0,0.0,0.0,10.0,0.0,0.0,,,,,,,0.0,9.0,1.0,6.0,143.0,16.0,,,,,,,277.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805310000,9.0,19.0,19.0,,,,,,,0.0,0.0,0.0,10.0,0.0,0.0,,,,,,,0.0,9.0,9.0,73548000.0,154.0,71.0,,,,,,,277.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805315000,9.0,20.0,2.0,,,,,,,0.0,0.0,0.0,11.0,0.0,0.0,,,,,,,0.0,9.0,9.0,124.0,2152.0,126.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805320000,9.0,16.0,0.0,,,,,,,1.0,0.0,0.0,10.0,1.0,0.0,,,,,,,0.0,9.0,9.0,98046000.0,129.0,50.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805325000,9.0,19.0,19.0,,,,,,,1.0,0.0,0.0,10.0,1.0,1.0,,,,,,,0.0,9.0,9.0,10.0,164.0,258.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805330000,9.0,12.0,20.0,,,,,,,0.0,0.0,0.0,12.0,0.0,1.0,,,,,,,0.0,9.0,9.0,5.0,296470000.0,40.0,,,,,,,10.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805335000,9.0,19.0,0.0,,,,,,,1.0,0.0,0.0,10.0,1.0,0.0,,,,,,,0.0,9.0,9.0,32238000.0,258.0,39.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805340000,9.0,19.0,20.0,,,,,,,0.0,0.0,0.0,11.0,0.0,1.0,,,,,,,0.0,9.0,9.0,5.0,402.0,18.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805345000,9.0,19.0,0.0,,,,,,,1.0,0.0,0.0,10.0,1.0,0.0,,,,,,,0.0,9.0,9.0,3051000.0,154.0,14.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805350000,9.0,19.0,0.0,,,,,,,1.0,0.0,0.0,10.0,1.0,1.0,,,,,,,0.0,9.0,9.0,11520000.0,161.0,29532000.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805355000,9.0,19.0,17.0,,,,,,,0.0,0.0,0.0,10.0,0.0,1.0,,,,,,,0.0,9.0,10.0,1.0,414.0,201.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805360000,9.0,18.0,19.0,,,,,,,1.0,0.0,0.0,11.0,1.0,1.0,,,,,,,0.0,9.0,9.0,2304000.0,268.0,55.0,,,,,,,1.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805365000,9.0,18.0,19.0,,,,,,,0.0,0.0,0.0,11.0,0.0,1.0,,,,,,,0.0,1.0,9.0,0.0,365.0,55.0,,,,,,,1.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805370000,9.0,12.0,0.0,,,,,,,0.0,0.0,0.0,12.0,0.0,0.0,,,,,,,0.0,9.0,9.0,3.0,122.0,287.0,,,,,,,1.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805375000,1.0,15.0,3.0,,,,,,,0.0,0.0,0.0,7.0,0.0,0.0,,,,,,,0.0,1.0,5.0,6.0,113.0,61.0,,,,,,,1.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805380000,9.0,18.0,18.0,,,,,,,0.0,0.0,0.0,11.0,0.0,0.0,,,,,,,0.0,9.0,9.0,18495000.0,658.0,16.0,,,,,,,1.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805385000,4.0,19.0,19.0,,,,,,,0.0,0.0,0.0,11.0,0.0,0.0,,,,,,,0.0,4.0,9.0,6.0,108.0,5892.0,,,,,,,1.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805390000,9.0,19.0,19.0,,,,,,,1.0,0.0,0.0,10.0,1.0,0.0,,,,,,,0.0,9.0,9.0,132570000.0,139.0,14.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805395000,1.0,14.0,19.0,,,,,,,0.0,0.0,0.0,9.0,0.0,1.0,,,,,,,0.0,1.0,1.0,2.0,312.0,15.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805400000,9.0,19.0,0.0,,,,,,,1.0,0.0,0.0,10.0,1.0,0.0,,,,,,,0.0,9.0,9.0,25191000.0,258.0,21.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805405000,9.0,19.0,3.0,,,,,,,2.0,0.0,0.0,10.0,1.0,1.0,,,,,,,0.0,9.0,9.0,48249000.0,113.0,8239.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805410000,10.0,17.0,14.0,,,,,,,0.0,0.0,0.0,10.0,0.0,1.0,,,,,,,0.0,1.0,1.0,4.0,450.0,13.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736805415000,9.0,19.0,15.0,,,,,,,1.0,0.0,0.0,10.0,1.0,0.0,,,,,,,0.0,9.0,9.0,8199000.0,287.0,56.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
