,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
1736811750000,9.0,19.0,,,,,,,,1.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,9.0,9.0,11673000.0,167.0,,,,,,,,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1736811755000,9.0,19.0,,,,,,,,1.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,9.0,9.0,2304000.0,167.0,,,,,,,,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1736811760000,9.0,21.0,,,,,,,,1.0,0.0,0.0,11.0,1.0,,,,,,,,0.0,9.0,9.0,2646000.0,154.0,,,,,,,,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1736811765000,9.0,20.0,,,,,,,,0.0,0.0,0.0,11.0,0.0,,,,,,,,0.0,9.0,10.0,3.0,245.0,,,,,,,,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1736811770000,9.0,19.0,,,,,,,,1.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,9.0,9.0,5139000.0,125.0,,,,,,,,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1736811775000,9.0,19.0,,,,,,,,1.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,9.0,9.0,2304000.0,125.0,,,,,,,,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1736811780000,9.0,18.0,,,,,,,,0.0,0.0,0.0,9.0,0.0,,,,,,,,0.0,9.0,9.0,4.0,125.0,,,,,,,,862.0,-9.223372036854776e+18,-9.223372036854776e+18
1736811785000,9.0,19.0,,,,,,,,1.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,9.0,9.0,2304000.0,134.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736811790000,9.0,19.0,,,,,,,,0.0,0.0,0.0,9.0,0.0,,,,,,,,0.0,9.0,9.0,3.0,206.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736811795000,9.0,19.0,,,,,,,,1.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,9.0,9.0,6831000.0,2160.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736811800000,9.0,19.0,,,,,,,,1.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,9.0,9.0,2304000.0,2160.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736811805000,9.0,21.0,,,,,,,,0.0,0.0,0.0,10.0,0.0,,,,,,,,0.0,9.0,9.0,1.0,111.0,,,,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736811810000,9.0,19.0,,,,,,,,1.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,9.0,9.0,2790000.0,125.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736811815000,9.0,19.0,,,,,,,,1.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,9.0,9.0,2304000.0,125.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736811820000,9.0,18.0,,,,,,,,0.0,0.0,0.0,10.0,0.0,,,,,,,,0.0,9.0,9.0,4.0,125.0,,,,,,,,8.0,-9.223372036854775e+18,-9.223372036854775e+18
1736811825000,9.0,19.0,,,,,,,,1.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,9.0,9.0,2304000.0,134.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736811830000,9.0,19.0,,,,,,,,1.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,9.0,9.0,2934000.0,164.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736811835000,9.0,19.0,,,,,,,,0.0,0.0,0.0,10.0,0.0,,,,,,,,0.0,9.0,9.0,7938000.0,118.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736811840000,9.0,19.0,,,,,,,,1.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,9.0,9.0,13680000.0,112.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736811845000,9.0,19.0,,,,,,,,2.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,9.0,9.0,2304000.0,112.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736811850000,9.0,19.0,,,,,,,,1.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,9.0,10.0,1.0,220.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736811855000,9.0,19.0,,,,,,,,1.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,9.0,10.0,2560000.0,220.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736811860000,9.0,20.0,,,,,,,,0.0,0.0,0.0,10.0,0.0,,,,,,,,0.0,9.0,9.0,1.0,167.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736811865000,9.0,19.0,,,,,,,,1.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,9.0,9.0,8937000.0,134.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736811870000,9.0,19.0,,,,,,,,2.0,0.0,0.0,10.0,2.0,,,,,,,,0.0,9.0,9.0,2304000.0,134.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736811875000,9.0,19.0,,,,,,,,0.0,0.0,0.0,9.0,0.0,,,,,,,,0.0,9.0,9.0,11.0,1017.0,,,,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736811880000,9.0,19.0,,,,,,,,1.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,9.0,9.0,7956000.0,112.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736811885000,9.0,19.0,,,,,,,,1.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,9.0,9.0,2304000.0,112.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736811890000,9.0,19.0,,,,,,,,0.0,0.0,0.0,10.0,0.0,,,,,,,,0.0,9.0,9.0,7.0,458.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736811895000,9.0,19.0,,,,,,,,1.0,0.0,0.0,10.0,1.0,,,,,,,,0.0,9.0,9.0,2304000.0,201.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736811900000,9.0,20.0,,,,,,,,0.0,0.0,0.0,10.0,0.0,,,,,,,,0.0,9.0,9.0,2304000.0,1860.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736811905000,9.0,19.0,,,,,,,,0.0,0.0,0.0,10.0,0.0,,,,,,,,0.0,9.0,9.0,8523000.0,134.0,,,,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736811910000,9.0,18.0,,,,,,,,0.0,0.0,0.0,9.0,0.0,,,,,,,,0.0,9.0,9.0,2.0,111.0,,,,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736811915000,0.0,7.0,,,,,,,,1.0,0.0,0.0,5.0,1.0,,,,,,,,0.0,0.0,0.0,3.0,134.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736811920000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736811945000,3.0,5.0,0.0,,,,,,,0.0,0.0,0.0,5.0,0.0,0.0,,,,,,,0.0,3.0,1.0,66.0,717.0,51.0,,,,,,,7298000.0,-9.223372036854775e+18,-9.223372036854775e+18
1736811950000,9.0,11.0,19.0,,,,,,,0.0,0.0,0.0,12.0,0.0,1.0,,,,,,,0.0,9.0,9.0,140.0,18.0,86.0,,,,,,,210.0,-9.223372036854775e+18,-9.223372036854775e+18
1736811955000,9.0,17.0,19.0,,,,,,,0.0,0.0,0.0,10.0,0.0,1.0,,,,,,,0.0,8.0,9.0,90.0,156.0,15.0,,,,,,,1.0,-9.223372036854775e+18,-9.223372036854775e+18
1736811960000,9.0,19.0,20.0,,,,,,,1.0,0.0,0.0,11.0,1.0,1.0,,,,,,,0.0,9.0,9.0,36009000.0,161.0,164.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736811965000,9.0,19.0,2.0,,,,,,,0.0,0.0,0.0,10.0,0.0,0.0,,,,,,,0.0,9.0,9.0,13527000.0,426.0,16.0,,,,,,,14.0,-9.223372036854775e+18,-9.223372036854775e+18
1736811970000,9.0,12.0,20.0,,,,,,,0.0,0.0,0.0,12.0,0.0,0.0,,,,,,,0.0,9.0,9.0,12.0,167.0,25.0,,,,,,,14.0,-9.223372036854775e+18,-9.223372036854775e+18
1736811975000,9.0,19.0,19.0,,,,,,,0.0,0.0,0.0,10.0,0.0,1.0,,,,,,,0.0,9.0,9.0,68.0,301.0,22.0,,,,,,,14.0,-9.223372036854775e+18,-9.223372036854775e+18
1736811980000,9.0,19.0,0.0,,,,,,,1.0,0.0,0.0,11.0,1.0,0.0,,,,,,,0.0,9.0,9.0,40410000.0,251.0,68.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736811985000,9.0,19.0,19.0,,,,,,,1.0,0.0,0.0,12.0,1.0,1.0,,,,,,,0.0,9.0,9.0,58005000.0,154.0,28.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736811990000,8.0,20.0,16.0,,,,,,,0.0,0.0,0.0,12.0,0.0,1.0,,,,,,,0.0,9.0,1.0,0.0,402.0,40.0,,,,,,,277.0,-9.223372036854775e+18,-9.223372036854775e+18
1736811995000,9.0,19.0,1.0,,,,,,,3.0,0.0,0.0,11.0,2.0,0.0,,,,,,,0.0,9.0,9.0,13248000.0,252.0,22.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736812000000,9.0,19.0,19.0,,,,,,,1.0,0.0,0.0,12.0,1.0,1.0,,,,,,,0.0,9.0,9.0,18891000.0,287.0,22.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736812005000,9.0,17.0,11.0,,,,,,,0.0,0.0,0.0,10.0,0.0,1.0,,,,,,,0.0,9.0,9.0,1.0,467.0,25.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736812010000,9.0,18.0,16.0,,,,,,,1.0,0.0,0.0,12.0,1.0,0.0,,,,,,,0.0,9.0,9.0,3870000.0,287.0,31.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736812015000,9.0,19.0,19.0,,,,,,,3.0,0.0,0.0,11.0,2.0,1.0,,,,,,,0.0,9.0,9.0,1.0,182.0,18.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736812020000,9.0,19.0,17.0,,,,,,,0.0,0.0,0.0,11.0,0.0,1.0,,,,,,,0.0,9.0,9.0,1.0,472.0,51.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736812025000,9.0,19.0,17.0,,,,,,,1.0,0.0,0.0,12.0,1.0,1.0,,,,,,,0.0,9.0,9.0,3204000.0,226.0,5824.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736812030000,9.0,17.0,19.0,,,,,,,0.0,0.0,0.0,8.0,0.0,1.0,,,,,,,0.0,3.0,2.0,1.0,154.0,100.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736812035000,9.0,19.0,19.0,,,,,,,1.0,0.0,0.0,12.0,1.0,1.0,,,,,,,0.0,9.0,9.0,2304000.0,197.0,22.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736812040000,9.0,19.0,5.0,,,,,,,0.0,0.0,0.0,10.0,0.0,0.0,,,,,,,0.0,9.0,0.0,4.0,632.0,87.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736812045000,9.0,17.0,19.0,,,,,,,0.0,0.0,0.0,10.0,0.0,0.0,,,,,,,0.0,9.0,1.0,9108000.0,296470000.0,35.0,,,,,,,277.0,-9.223372036854775e+18,-9.223372036854775e+18
1736812050000,9.0,17.0,20.0,,,,,,,3.0,0.0,0.0,12.0,2.0,1.0,,,,,,,0.0,9.0,9.0,27972000.0,134.0,29.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736812055000,9.0,18.0,19.0,,,,,,,0.0,0.0,0.0,10.0,0.0,1.0,,,,,,,0.0,9.0,1.0,0.0,367.0,199.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736812060000,9.0,19.0,1.0,,,,,,,1.0,0.0,0.0,12.0,1.0,0.0,,,,,,,0.0,9.0,9.0,5238000.0,226.0,22.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736812065000,9.0,19.0,19.0,,,,,,,1.0,0.0,0.0,12.0,1.0,1.0,,,,,,,0.0,9.0,9.0,5013000.0,182.0,43.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736812070000,10.0,17.0,16.0,,,,,,,0.0,0.0,0.0,8.0,0.0,1.0,,,,,,,0.0,10.0,9.0,0.0,129.0,35.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736812075000,9.0,19.0,4.0,,,,,,,1.0,0.0,0.0,11.0,1.0,0.0,,,,,,,0.0,9.0,9.0,2322000.0,201.0,36.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736812080000,9.0,19.0,20.0,,,,,,,1.0,0.0,0.0,11.0,1.0,1.0,,,,,,,0.0,9.0,9.0,4887000.0,192.0,59.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736812085000,1.0,15.0,19.0,,,,,,,0.0,0.0,0.0,6.0,0.0,1.0,,,,,,,0.0,1.0,9.0,0.0,143.0,201.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736812090000,9.0,18.0,10.0,,,,,,,1.0,0.0,0.0,12.0,1.0,0.0,,,,,,,0.0,9.0,9.0,2304000.0,201.0,34648.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736812095000,9.0,19.0,19.0,,,,,,,1.0,0.0,0.0,11.0,1.0,1.0,,,,,,,0.0,9.0,9.0,7182000.0,374.0,47.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736812100000,9.0,19.0,0.0,,,,,,,1.0,0.0,0.0,11.0,1.0,0.0,,,,,,,0.0,9.0,9.0,0.0,268.0,23.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736812105000,9.0,18.0,4.0,,,,,,,0.0,0.0,0.0,11.0,0.0,0.0,,,,,,,0.0,9.0,9.0,0.0,74.0,22.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736812110000,9.0,19.0,19.0,,,,,,,0.0,0.0,0.0,11.0,0.0,0.0,,,,,,,0.0,9.0,9.0,8316000.0,143.0,16.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736812115000,9.0,17.0,19.0,,,,,,,0.0,0.0,0.0,11.0,0.0,1.0,,,,,,,0.0,9.0,7.0,10.0,258.0,23.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736812120000,1.0,16.0,16.0,,,,,,,0.0,0.0,0.0,8.0,0.0,2.0,,,,,,,0.0,1.0,1.0,1.0,357.0,17.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736812125000,9.0,19.0,0.0,,,,,,,1.0,0.0,0.0,11.0,1.0,0.0,,,,,,,0.0,9.0,9.0,16839000.0,143.0,18.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736812130000,9.0,16.0,19.0,,,,,,,1.0,0.0,0.0,12.0,1.0,1.0,,,,,,,0.0,9.0,9.0,13554000.0,115.0,15.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736812135000,6.0,18.0,19.0,,,,,,,0.0,0.0,0.0,11.0,0.0,1.0,,,,,,,0.0,9.0,0.0,1.0,318.0,85.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736812140000,9.0,16.0,0.0,,,,,,,1.0,0.0,0.0,12.0,1.0,0.0,,,,,,,0.0,9.0,9.0,2493000.0,288.0,20.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736812145000,9.0,19.0,19.0,,,,,,,1.0,0.0,0.0,12.0,1.0,1.0,,,,,,,0.0,9.0,9.0,3006000.0,118.0,13.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736812150000,9.0,12.0,19.0,,,,,,,0.0,0.0,0.0,12.0,0.0,1.0,,,,,,,0.0,9.0,9.0,2.0,154.0,313.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736812155000,9.0,17.0,2.0,,,,,,,1.0,0.0,0.0,12.0,1.0,0.0,,,,,,,0.0,9.0,9.0,2304000.0,696.0,36.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736812160000,9.0,18.0,19.0,,,,,,,1.0,0.0,0.0,12.0,1.0,1.0,,,,,,,0.0,9.0,9.0,3654000.0,3330.0,41785.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736812165000,9.0,16.0,19.0,,,,,,,0.0,0.0,0.0,10.0,0.0,1.0,,,,,,,0.0,9.0,1.0,0.0,129.0,11.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
